Phantom,Source Organ ID,Source Organ Name,Source Type,Source Energy (MeV),Target Organ ID,Target Organ Name,Target Organ Mass (g),Dose (Gy/source),SAF (kg^-1),Relative Error,Statistical Uncertainty (%)
Adult Male,9500,Liver,photon,10.0,2800,Femora_upper_cortical,253.54758457984477,0.0,0.0,0.0,0.0
Adult Male,9500,Liver,photon,10.0,2900,Femora_upper_spongiosa,413.23229223795,0.0,0.0,0.0,0.0
Adult Male,9500,Liver,photon,10.0,3000,Femora_upper_medullary cavity,26.0453504720556,0.0,0.0,0.0,0.0
Adult Male,9500,Liver,photon,10.0,3100,Femora_lower_cortical,307.76097346363036,0.0,0.0,0.0,0.0
Adult Male,9500,Liver,photon,10.0,3200,Femora_lower_spongiosa,373.65195452952497,0.0,0.0,0.0,0.0
Adult Male,9500,Liver,photon,10.0,3300,Femora_lower_medullary cavity,82.1788824563496,0.0,0.0,0.0,0.0
Adult Male,9500,Liver,photon,10.0,3400,Tibiae_fibulae_and patellae_cortical,536.6511904030032,0.0,0.0,0.0,0.0
Adult Male,9500,Liver,photon,10.0,3500,Tibiae_fibulae_and patellae_spongiosa,621.4076462600432,0.0,0.0,0.0,0.0
Adult Male,9500,Liver,photon,10.0,3600,Tibiae_fibulae_and patellae_medullary cavity,79.8149379747906,0.0,0.0,0.0,0.0
Adult Male,9500,Liver,photon,10.0,3700,Ankles and foot_cortical,234.88234278038877,0.0,0.0,0.0,0.0
Adult Male,9500,Liver,photon,10.0,3800,Ankles and foot_spongiosa,432.61504238399,0.0,0.0,0.0,0.0
Adult Male,9500,Liver,photon,10.0,3900,Mandible_cortical,76.87705057623359,0.0,0.0,0.0,0.0
Adult Male,9500,Liver,photon,10.0,4000,Mandible_spongiosa,56.287316552493095,0.0,0.0,0.0,0.0
Adult Male,9500,Liver,photon,10.0,4100,Pelvis_cortical,402.5946743318192,3.315265929e-18,2.069226238010409e-06,0.9994998749,99.94998749
Adult Male,9500,Liver,photon,10.0,4200,Pelvis_spongiosa,619.671575527846,1.6586249569999998e-16,0.0001035232272024259,0.5874664994,58.74664994
Adult Male,9500,Liver,photon,10.0,4300,Ribs_cortical,368.79699288447677,1.117271977e-14,0.006973463183086216,0.2104867415,21.04867415
Adult Male,9500,Liver,photon,10.0,4400,Ribs_spongiosa,457.351194317472,1.08877409e-14,0.006795593362772758,0.2465180909,24.65180909
Adult Male,9500,Liver,photon,10.0,4500,Scapulae_cortical,223.3331223438448,3.816606828e-15,0.002382138615061091,0.5458345705,54.58345704999999
Adult Male,9500,Liver,photon,10.0,4600,Scapulae_spongiosa,156.67025675645783,3.882076094e-15,0.0024230013168448188,0.9537592154,95.37592154
