
=====================================================================
 Run #0 / Number of event processed : 1000
=====================================================================
organ ID|      Organ Mass (g)   Dose (Gy/source)     Relative Error
    7202|               6.008          5.285e-15              0.999
    7203|             185.286          9.437e-17              0.999
    7300|             250.000          2.172e-15              0.999
    7400|              14.547          3.622e-16              0.999
    7401|               2.264          1.372e-16              0.999
    7402|               5.692          2.083e-16              0.999
    7403|             840.096          8.159e-16              0.710
    7500|              53.337          1.623e-15              0.791
    7501|             296.663          3.840e-16              0.871
    7600|               3.071          0.000e+00               -nan
    7601|               0.223          0.000e+00               -nan
    7602|             116.634          0.000e+00               -nan
    7700|              55.000          0.000e+00               -nan
    7800|               3.993          0.000e+00               -nan
    7801|               0.289          0.000e+00               -nan
    7802|              75.671          0.000e+00               -nan
    7900|              95.000          0.000e+00               -nan
    8000|               2.824          0.000e+00               -nan
    8001|               0.205          0.000e+00               -nan
    8002|              76.924          1.098e-17              0.999
    8100|              40.000          3.275e-16              0.975
    8200|               2.779          0.000e+00               -nan
    8201|               0.203          0.000e+00               -nan
    8202|             116.946          1.944e-18              0.999
    8300|              35.000          0.000e+00               -nan
    8400|               4.451          0.000e+00               -nan
    8401|               0.324          0.000e+00               -nan
    8402|              48.524          0.000e+00               -nan
    8500|              75.000          0.000e+00               -nan
    8600|              39.976          0.000e+00               -nan
    8700|             385.839          1.519e-15              0.960
    8800|             510.000          3.271e-16              0.731
    8900|             162.338          0.000e+00               -nan
    9000|              38.359          0.000e+00               -nan
    9100|               7.652          0.000e+00               -nan
    9200|             166.542          0.000e+00               -nan
    9300|              39.362          0.000e+00               -nan
    9400|               7.892          0.000e+00               -nan
    9500|            2360.000          2.730e-15              0.456
    9700|             545.877          3.872e-16              0.895
    9900|             652.861          9.279e-16              0.724
   10000|              15.949          1.126e-14              0.999
   10100|              15.949          0.000e+00               -nan
   10200|               5.510          2.426e-14              0.999
   10300|             130.204          1.642e-15              0.999
   10400|              11.019          0.000e+00               -nan
   10500|              11.019          0.000e+00               -nan
   10600|            1200.828          1.321e-14              0.202
   10700|           14844.730          8.069e-16              0.267
   10800|            2843.507          5.829e-17              0.752
   10900|           10887.729          4.167e-18              0.999
   11000|               1.919          0.000e+00               -nan
   11001|               0.103          0.000e+00               -nan
   11002|              49.783          1.366e-16              0.999
   11003|              22.870          0.000e+00               -nan
   11300|             173.631          4.659e-17              0.999
   11400|               0.622          0.000e+00               -nan
   11500|              17.618          0.000e+00               -nan
   11600|             975.622          1.669e-14              0.157
   11700|           11176.900          4.367e-16              0.300
   11800|            1549.842          2.134e-16              0.728
   11900|            4510.134          1.949e-16              0.999
   12000|              44.045          8.345e-16              0.990
   12100|              44.045          9.617e-15              0.586
   12200|             259.230          1.771e-14              0.190
   12201|               8.470          1.388e-14              0.208
   12300|            1271.006          2.603e-16              0.629
   12301|              38.418          2.496e-16              0.677
   12400|             575.709          8.403e-16              0.611
   12401|              18.843          9.302e-17              0.999
   12500|            1259.982          7.141e-17              0.999
   12501|              37.790          5.886e-17              0.999
   12600|              37.952          0.000e+00               -nan
   12700|             228.400          1.770e-15              0.999
   12800|              50.727          0.000e+00               -nan
   12801|               0.043          0.000e+00               -nan
   12900|              18.617          0.000e+00               -nan
   13000|              18.617          0.000e+00               -nan
   13100|              25.909          0.000e+00               -nan
   13200|              23.351          0.000e+00               -nan
   13300|              20.993          0.000e+00               -nan
   13301|              54.552          1.701e-16              0.999
   13400|               3.109          9.980e-14              0.999
   13500|               8.809          0.000e+00               -nan
   13600|               7.773          0.000e+00               -nan
   13700|              49.781          0.000e+00               -nan
   13701|               1.318          0.000e+00               -nan
   13800|             200.000          5.033e-17              0.799
   14000|               0.140          0.000e+00               -nan
=====================================================================

