
=====================================================================
 Run #0 / Number of event processed : 1000
=====================================================================
organ ID|      Organ Mass (g)   Dose (Gy/source)     Relative Error
   11600|             844.543          1.256e-16              0.992
   11700|           11513.363          4.666e-15              0.108
   11800|            2171.588          3.794e-15              0.291
   11900|            7795.948          3.866e-16              0.548
   12000|              35.880          5.386e-15              0.999
   12100|              35.880          0.000e+00               -nan
   12200|             155.582          1.191e-15              0.723
   12201|               6.324          5.975e-16              0.763
   12300|             871.603          4.035e-15              0.244
   12301|              32.368          3.848e-15              0.402
   12400|             380.905          3.640e-15              0.407
   12401|              15.598          4.106e-15              0.535
   12500|             924.584          2.224e-16              0.915
   12501|              35.025          7.817e-16              0.999
   12600|              19.098          1.361e-14              0.997
   12700|             187.400          1.543e-14              0.454
   12800|              40.562          0.000e+00               -nan
   12801|               0.036          0.000e+00               -nan
   13100|              20.503          0.000e+00               -nan
   13200|              19.455          0.000e+00               -nan
   13300|              20.995          0.000e+00               -nan
   13301|              40.415          1.323e-15              0.999
   13400|               3.075          0.000e+00               -nan
   13500|               7.689          4.123e-14              0.718
   13600|               7.689          3.789e-17              0.999
   13700|              39.459          0.000e+00               -nan
   13701|               1.345          0.000e+00               -nan
   13800|             200.000          0.000e+00               -nan
   13900|              81.993          0.000e+00               -nan
   14000|               0.036          0.000e+00               -nan
=====================================================================

