Phantom Group,Sex,Quantity,Organ ID,Organ/tissue,Reference (cm or g),Value (cm or g),% Error
ICRP145,Female,Organ,5400,"Sacrum, spongiosa",137.91484250974412,154.83968447428938,12.271951050772126
ICRP145,Female,Organ,5500,"Sternum, cortical",1.5010860186318231,1.6852962481330669,12.271797033266866
ICRP145,Female,Organ,5600,"Sternum, spongiosa",45.73445527247788,51.34696060100694,12.271940914329766
ICRP145,Female,Organ,5700,"Cartilage, costal",37.37271201076071,41.95907371777562,12.271953145103197
ICRP145,Female,Organ,5800,"Cartilage, discs",61.84904617170622,69.35056397215195,12.128752607792693
ICRP145,Female,Organ,6100,Brain,1276.255611476403,1349.5681134246909,5.744343162062833
ICRP145,Female,Organ,6200,"Breast, left, adipose tissue",147.12110663808974,153.6633058179418,4.446812105584223
ICRP145,Female,Organ,6300,"Breast, left, glandular tissue",91.28857509325019,102.4914601223685,12.271946426674633
ICRP145,Female,Organ,6400,"Breast, right, adipose tissue",147.17322653384187,153.66330353990477,4.4098217854662165
ICRP145,Female,Organ,6500,"Breast, right, glandular tissue",91.2885780331,102.49146139059859,12.271944200332028
ICRP145,Female,Organ,6600,"Eye lens, sensitive, left",0.03622300389933872,0.03888949784434238,7.361327493472576
ICRP145,Female,Organ,6601,"Eye lens, insensitive, left",0.17629263398513356,0.18927056714578558,7.361585601895551
ICRP145,Female,Organ,6700,"Cornea, left",1.0246947705434375,1.100128016004906,7.361533173577459
ICRP145,Female,Organ,6701,"Aqueous, left",0.28340749362487316,0.30427091258576344,7.361632783255103
ICRP145,Female,Organ,6702,"Vitreous, left",5.635845002719309,6.050738358097164,7.361688534331023
ICRP145,Female,Organ,6800," Eye lens, sensitive, right",0.03621758049926151,0.03888931586449868,7.376901848238167
ICRP145,Female,Organ,6801,"Eye lens, insensitive, right",0.17626844641168382,0.1892706620145763,7.376371589799538
ICRP145,Female,Organ,6900,"Cornea, right",1.0245552773956903,1.100123804647425,7.375739398251103
ICRP145,Female,Organ,6901,"Aqueous, right",0.28336883702869314,0.30427082089625307,7.376246480287262
ICRP145,Female,Organ,6902,"Vitreous, right",5.635086860502781,6.050740749821898,7.376175374198772
ICRP145,Female,Organ,7000,Gallbladder wall,7.304689191881326,8.20111842803206,12.271969588344103
ICRP145,Female,Organ,7100,Gallbladder contents,42.75333087110025,47.999998457865,12.271950465294172
ICRP145,Female,Organ,7200,"Stomach wall, 0~60 um",1.3903497243940606,1.5609641746161826,12.271333408324939
ICRP145,Female,Organ,7201,"Stomach wall, 60~100 um",0.9296354936216783,1.0437299846490133,12.273035163797932
ICRP145,Female,Organ,7202,"Stomach wall, 100~300 um",4.681649456937874,5.256181108004264,12.27199209062896
ICRP145,Female,Organ,7203,"Stomach wall, 300 um~surface",146.9752972840381,165.01201243313082,12.27193649708069
ICRP145,Female,Organ,7300,Stomach contents,204.8597209351243,230.00000055208108,12.27194858130178
ICRP145,Female,Organ,7400,"Small intestine wall, 0~130 um",10.992268087188622,12.341227725691624,12.271895370485016
ICRP145,Female,Organ,7401,"Small intestine wall, 130~150 um",1.7115965627327447,1.9216446127782374,12.272053743209717
ICRP145,Female,Organ,7402,"Small intestine wall, 150~200 um",4.302960740628387,4.831023157744231,12.27207146302544
ICRP145,Female,Organ,7403,"Small intestine wall, 200 um~surface",656.1363144167585,736.6617235837316,12.272664596921807
ICRP145,Female,Organ,7500,"Small intestine contents, -500~0 um",40.283164827756245,45.22669118586805,12.271941341375376
ICRP145,Female,Organ,7501,"Small intestine contents, centre~500 um",209.11127664246104,234.7733080654419,12.271950052152318
ICRP145,Female,Organ,7600,"Ascending colon wall, 0~280 um",3.96435796686349,4.450855099029285,12.271776066445902
ICRP145,Female,Organ,7601,"Ascending colon wall, 280~300 um",0.28670851767912137,0.3218907157540255,12.27106831694459
ICRP145,Female,Organ,7602,"Ascending colon wall, 300 um~surface",96.0026078759689,107.78398959137203,12.271939248383907
ICRP145,Female,Organ,7700,Ascending colon contents,89.07567787195607,100.007003512098,12.271953356173626
ICRP145,Female,Organ,7800,"Transverse colon wall, right, 0~280 um",3.2778987229707193,3.680164607595078,12.272065692737142
ICRP145,Female,Organ,7801,"Transverse colon wall, right, 280~300 um",0.23720362434207826,0.2663179478089344,12.273979180381135
ICRP145,Female,Organ,7802,"Transverse colon wall, right, 300 um~surface",57.759258267056126,64.84744016411602,12.271940654582037
ICRP145,Female,Organ,7900,"Transverse colon contents, right",53.43720966141019,59.99499313122701,12.271942175439856
ICRP145,Female,Organ,8000,"Transverse colon wall, left, 0~280 um",1.955932294456287,2.19596582237084,12.272077545571587
ICRP145,Female,Organ,8001,"Transverse colon wall, left, 280~300 um",0.14251325535407672,0.15999633101293467,12.26768388345417
ICRP145,Female,Organ,8002,"Transverse colon wall, left, 300 um~surface",59.16702656050499,66.42798484035693,12.271967516276622
ICRP145,Female,Organ,8100,"Transverse colon contents, left",26.725288710014933,30.005001295696456,12.271944454064947
ICRP145,Female,Organ,8200,"Descending colon wall, 0~280 um",2.690583817598887,3.0207753270631508,12.272113855160665
ICRP145,Female,Organ,8201,"Descending colon wall, 280~300 um",0.19554502971440993,0.2195368712725592,12.269215736748167
ICRP145,Female,Organ,8202,"Descending colon wall, 300 um~surface",97.37107604600283,109.32041137607101,12.271955713442804
ICRP145,Female,Organ,8300,Descending colon contents,44.53739168279195,50.00299462946273,12.271942159519277
ICRP145,Female,Organ,8400,"Sigmoid colon wall, 0~280 um",3.760559858738921,4.222046558248752,12.271755186595735
ICRP145,Female,Organ,8401,"Sigmoid colon wall, 280~300 um",0.2724839487321792,0.30592692673032784,12.273375424039862
ICRP145,Female,Organ,8402,"Sigmoid colon wall, 300 um~surface",46.10085161985466,51.76085912945222,12.277446751460698
ICRP145,Female,Organ,8500,Sigmoid colon contents,71.24931336214216,79.99299660652235,12.27195439756489
ICRP145,Female,Organ,8600,Rectum wall,27.849953681452988,31.267694633344526,12.2719807400169
ICRP145,Female,Organ,8700,Heart wall,259.09406587698584,290.8899694672094,12.271953617540522
ICRP145,Female,Organ,8800,Blood in heart chamber,329.55695619518747,370.00000596744076,12.271945413981792
ICRP145,Female,Organ,8900,"Kidney, left, cortex",132.7946008488992,149.09108200689556,12.271945586507222
ICRP145,Female,Organ,9000,"Kidney, left, medulla",33.34864965330282,37.44117632849867,12.271941196247292
ICRP145,Female,Organ,9100,"Kidney, left, pelvis",6.675083180733894,7.4942480159186475,12.27197943463964
ICRP145,Female,Organ,9200,"Kidney, right, cortex",111.46747823643939,125.14670252811037,12.271942012230035
ICRP145,Female,Organ,9300,"Kidney, right, medulla",28.00323397048926,31.43977765770199,12.271952913846572
ICRP145,Female,Organ,9400,"Kidney, right, pelvis",5.604213010212043,6.291959956334409,12.271962983368901
ICRP145,Female,Organ,9500,Liver,1612.1569298984964,1810.0000020049406,12.271948743780214
ICRP145,Female,Organ,9700,"Lung (AI), left",380.55422201082007,427.25563496882774,12.271947138371212
ICRP145,Female,Organ,9900,"Lung (AI), right",465.4036237031395,522.517709631839,12.27194697674509
ICRP145,Female,Organ,10000,"Lymphatic nodes, ET",11.730053672539896,12.695470454476366,8.230284437628066
ICRP145,Female,Organ,10100,"Lymphatic nodes, thoracic",11.307762833683439,12.695442566577848,12.271921097962927
ICRP145,Female,Organ,10200,"Lymphatic nodes, head",3.978355764715066,4.385693183837502,10.23883843509431
ICRP145,Female,Organ,10300,"Lymphatic nodes, trunk",92.06307636380377,103.64093316666346,12.57600469172647
ICRP145,Female,Organ,10400,"Lymphatic nodes, arms",7.81268855787673,8.771456480243959,12.27193321818264
ICRP145,Female,Organ,10500,"Lymphatic nodes, legs",7.658550766013324,8.771395775782777,14.530751884651238
ICRP145,Female,Organ,10600,"Muscle, head",15824.543639820877,445.02162805060715,-97.18777591202848
ICRP145,Female,Organ,10700,"Muscle, trunk",0.0,8324.972880760226,
ICRP145,Female,Organ,10800,"Muscle, arms",0.0,1479.7238644790418,
ICRP145,Female,Organ,10900,"Muscle, legs",0.0,7676.719926990449,
ICRP145,Female,Organ,11000,"Oesophagus wall, 0~190 um",1.667856331315392,1.8710181531669328,12.18101451767807
ICRP145,Female,Organ,11001,"Oesophagus wall, 190~200 um",0.08969558132206938,0.10061746876350214,12.176617042277257
ICRP145,Female,Organ,11002,"Oesophagus wall, 200 um~surface",36.763729584406356,41.24658622120165,12.19369385933232
ICRP145,Female,Organ,11003,Oesophagus contents,18.93034878285749,21.240003752626492,12.200805152943232
ICRP145,Female,Organ,11100,"Ovary, left",5.62764938985794,6.3182720948228885,12.271956853061567
ICRP145,Female,Organ,11200,"Ovary, right",5.627653310417494,6.3182755885017565,12.271940718271217
ICRP145,Female,Organ,11300,Pancreas,128.75133062298374,144.5516199997302,12.271942589093452
ICRP145,Female,Organ,11400,Pituitary gland,0.5736272725586633,0.6150875891179538,7.22774500841929
ICRP145,Female,Organ,11600,"RST, head",22170.762514499675,844.5432189000495,-96.19073444881421
ICRP145,Female,Organ,11700,"RST, trunk",0.0,11513.36291310824,
ICRP145,Female,Organ,11800,"RST, arms",0.0,2171.5878294689733,
ICRP145,Female,Organ,11900,"RST, legs",0.0,7795.947644148337,
ICRP145,Female,Organ,12000,"Salivary glands, left",33.00490738942372,35.87984162388322,8.710626576036878
ICRP145,Female,Organ,12100,"Salivary glands, right",33.018562922338575,35.87987861730591,8.665779009514454
ICRP145,Female,Organ,12200,"Skin, head, insensitive",2159.529472474827,155.58207837894597,-92.79555660795644
ICRP145,Female,Organ,12201,"Skin, head, sensitive, 50~100 um",82.17758190275877,6.324483800426981,-92.30388184467296
ICRP145,Female,Organ,12300,"Skin, trunk, insensitive",0.0,871.6032649399771,
ICRP145,Female,Organ,12301,"Skin, trunk, sensitive, 50~100 um",0.0,32.36827260895312,
ICRP145,Female,Organ,12400,"Skin, arms, insensitive",0.0,380.90539435902497,
ICRP145,Female,Organ,12401,"Skin, arms, sensitive, 50~100 um",0.0,15.59845875365075,
ICRP145,Female,Organ,12500,"Skin, legs, insensitive",0.0,924.5843396886984,
ICRP145,Female,Organ,12501,"Skin, legs, sensitive, 50~100 um",0.0,35.024629396508274,
ICRP145,Female,Organ,12600,Spinal cord,17.139528814037053,19.098306243806675,11.428420530238897
ICRP145,Female,Organ,12700,Spleen,166.9161382670743,187.3999945542682,12.271944762116824
ICRP145,Female,Organ,12800,Teeth,37.2253814068201,40.562396536883504,8.964354437620425
ICRP145,Female,Organ,12801,"Teeth, retention region",0.03312339058900195,0.03608964951674797,8.955179029078383
ICRP145,Female,Organ,13100,Thymus,18.2617220785338,20.502791314985984,12.271949090094326
ICRP145,Female,Organ,13200,Thyroid,17.328734464969504,19.45530683430379,12.27194272976604
ICRP145,Female,Organ,13300,"Tongue, upper (food)",19.30798905086368,20.995189084859266,8.738351930648708
ICRP145,Female,Organ,13301,"Tongue, lower",36.98845524675037,40.415330256264795,9.264715129771457
ICRP145,Female,Organ,13400,Tonsils,2.8321214487124466,3.0754149243094386,8.590502914611918
ICRP145,Female,Organ,13500,"Ureter, left",6.848147406219677,7.688548223295017,12.271944034266323
ICRP145,Female,Organ,13600,"Ureter, right",6.848148078288194,7.688548546825454,12.271937740390278
ICRP145,Female,Organ,13700,"Urinary bladder wall, insensitive",34.33226627317216,39.45905292020476,14.93285239675181
ICRP145,Female,Organ,13701,"Urinary bladder wall, sensitive, 118/116~193/185 um",2.012106842758913,1.3454738559917723,-33.13109287243826
ICRP145,Female,Organ,13800,Urinary bladder contents,178.1388863622707,199.99999842261852,12.271948313345876
ICRP145,Female,Organ,13900,Uterus,73.03085942050788,81.99316851617225,12.271948004965761
ICRP145,Female,Organ,14000,Air inside body,0.03280972068539056,0.03600626171428052,9.742664558291448
ICRP145_Resized,Male,Height,,,165.0,165.0,0.0
ICRP145_Resized,Male,Total Body Mass,,,64305.65943986049,64305.65943986049,0.0
ICRP145_Resized,Male,Organ,100,"Adrenal, left",7.682875779483626,7.682875779483626,0.0
ICRP145_Resized,Male,Organ,200,"Adrenal, right",7.682878120561571,7.682878120561571,0.0
ICRP145_Resized,Male,Organ,300,"ET1, 0~8 um",0.020909350507041794,0.020909350507041794,0.0
ICRP145_Resized,Male,Organ,301,"ET1, 8~40 um",0.08390790617048587,0.08390790617048587,0.0
ICRP145_Resized,Male,Organ,302,"ET1, 40~50 um",0.026311444646383204,0.026311444646383204,0.0
ICRP145_Resized,Male,Organ,303,"ET1, 50 um~surface",10.590084637630946,10.590084637630946,0.0
ICRP145_Resized,Male,Organ,400,"ET2, -15~0 um",0.13026326375295708,0.13026326375295708,0.0
ICRP145_Resized,Male,Organ,401,"ET2, 0~40 um",0.35961655400283893,0.35961655400283893,0.0
ICRP145_Resized,Male,Organ,402,"ET2, 40~50 um",0.0902278602647502,0.0902278602647502,0.0
ICRP145_Resized,Male,Organ,403,"ET2, 50~55 um",0.045177739814410006,0.045177739814410006,0.0
ICRP145_Resized,Male,Organ,404,"ET2, 55~65 um",0.09045939511482488,0.09045939511482488,0.0
ICRP145_Resized,Male,Organ,405,"ET2, 65 um~surface",26.65721265489982,26.65721265489982,0.0
ICRP145_Resized,Male,Organ,500,"Oral mucosa, tongue",0.07928266440780482,0.07928266440780482,0.0
ICRP145_Resized,Male,Organ,501,"Oral mucosa, mouth floor",0.021848301208725867,0.021848301208725867,0.0
ICRP145_Resized,Male,Organ,600,"Oral mucosa, lips, and cheeks",0.021373259965762476,0.021373259965762476,0.0
ICRP145_Resized,Male,Organ,700,Trachea,9.170181856473425,9.170181856473425,0.0
ICRP145_Resized,Male,Organ,800,"BB1, -11~-6 um",0.02226724751063029,0.02226724751063029,0.0
ICRP145_Resized,Male,Organ,801,"BB1, -6~0 um",0.027572477725654843,0.027572477725654843,0.0
ICRP145_Resized,Male,Organ,802,"BB1, 0~10 um",0.04602574961014392,0.04602574961014392,0.0
ICRP145_Resized,Male,Organ,803,"BB1, 10~35 um",0.11539195132946477,0.11539195132946477,0.0
ICRP145_Resized,Male,Organ,804,"BB1, 35~40 um",0.02314408795097901,0.02314408795097901,0.0
ICRP145_Resized,Male,Organ,805,"BB1, 40~50 um",0.04634119309153492,0.04634119309153492,0.0
ICRP145_Resized,Male,Organ,806,"BB1, 50~60 um",0.04641840943255409,0.04641840943255409,0.0
ICRP145_Resized,Male,Organ,807,"BB1, 60~70 um",0.04650029902436529,0.04650029902436529,0.0
ICRP145_Resized,Male,Organ,808,"BB1, 70 um~surface",2.4569212237893963,2.4569212237893963,0.0
ICRP145_Resized,Male,Organ,900,"Blood in large arteries, head",296.0033216594926,296.0033216594926,0.0
ICRP145_Resized,Male,Organ,910,"Blood in large veins, head",888.5159014647871,888.5159014647871,0.0
ICRP145_Resized,Male,Organ,1300,"Humeri, upper, cortical",235.29476661760665,235.29476661760665,0.0
ICRP145_Resized,Male,Organ,1400,"Humeri, upper, spongiosa",128.91177570946775,128.91177570946775,0.0
ICRP145_Resized,Male,Organ,1500,"Humeri, upper, medullary cavity",63.391080113217384,63.391080113217384,0.0
ICRP145_Resized,Male,Organ,1700,"Humeri, lower, spongiosa",45.02954463198989,45.02954463198989,0.0
ICRP145_Resized,Male,Organ,1900,"Ulnae and radii, cortical",241.68181638925523,241.68181638925523,0.0
ICRP145_Resized,Male,Organ,2000,"Ulnae and radii, spongiosa",137.134046341523,137.134046341523,0.0
ICRP145_Resized,Male,Organ,2100,"Ulnae and radii, medullary cavity",20.34818660526051,20.34818660526051,0.0
ICRP145_Resized,Male,Organ,2200,"Wrists and hand bones, cortical",160.62490272893928,160.62490272893928,0.0
ICRP145_Resized,Male,Organ,2300,"Wrists and hand bones, spongiosa",105.23178826377375,105.23178826377375,0.0
ICRP145_Resized,Male,Organ,2400,"Clavicles, cortical",42.69533347934776,42.69533347934776,0.0
ICRP145_Resized,Male,Organ,2500,"Clavicles, spongiosa",39.86844525948271,39.86844525948271,0.0
ICRP145_Resized,Male,Organ,2600,"Cranium, cortical",541.3707962659504,541.3707962659504,0.0
ICRP145_Resized,Male,Organ,2700,"Cranium, spongiosa",363.80335920595917,363.80335920595917,0.0
ICRP145_Resized,Male,Organ,2800,"Femora, upper, cortical",487.3951669720985,487.3951669720985,0.0
ICRP145_Resized,Male,Organ,2900,"Femora, upper, spongiosa",360.85186834463804,360.85186834463804,0.0
ICRP145_Resized,Male,Organ,3000,"Femora, upper, medullary cavity",93.49327646113062,93.49327646113062,0.0
ICRP145_Resized,Male,Organ,3200,"Femora, lower, spongiosa",327.3572014550552,327.3572014550552,0.0
ICRP145_Resized,Male,Organ,3400,"Tibiae, fibulae, and patellae, cortical",480.0635258030162,480.0635258030162,0.0
ICRP145_Resized,Male,Organ,3500,"Tibiae, fibulae, and patellae, spongiosa",554.2725801541859,554.2725801541859,0.0
ICRP145_Resized,Male,Organ,3600,"Tibiae, fibulae, and patellae, medullary cavity",71.68065405430674,71.68065405430674,0.0
ICRP145_Resized,Male,Organ,3700,"Ankles and foot, cortical",215.77270633149516,215.77270633149516,0.0
ICRP145_Resized,Male,Organ,3800,"Ankles and foot, spongiosa",397.2985551082131,397.2985551082131,0.0
ICRP145_Resized,Male,Organ,3900,"Mandible, cortical",70.8002734274618,70.8002734274618,0.0
ICRP145_Resized,Male,Organ,4000,"Mandible, spongiosa",51.72404968052495,51.72404968052495,0.0
ICRP145_Resized,Male,Organ,4100,"Pelvis, cortical",356.2335838252123,356.2335838252123,0.0
ICRP145_Resized,Male,Organ,4200,"Pelvis, spongiosa",548.3128975400481,548.3128975400481,0.0
ICRP145_Resized,Male,Organ,4300,"Ribs, cortical",326.32447763907794,326.32447763907794,0.0
ICRP145_Resized,Male,Organ,4400,"Ribs, spongiosa",404.68463141300094,404.68463141300094,0.0
ICRP145_Resized,Male,Organ,4500,"Scapulae, cortical",197.61506129097148,197.61506129097148,0.0
ICRP145_Resized,Male,Organ,4600,"Scapulae, spongiosa",138.62878471380378,138.62878471380378,0.0
ICRP145_Resized,Male,Organ,4700,"Cervical spine, cortical",94.26003323696276,94.26003323696276,0.0
ICRP145_Resized,Male,Organ,4800,"Cervical spine, spongiosa",71.64944321022621,71.64944321022621,0.0
ICRP145_Resized,Male,Organ,4900,"Thoracic spine, cortical",256.1094369849593,256.1094369849593,0.0
ICRP145_Resized,Male,Organ,5000,"Thoracic spine, spongiosa",305.4675451869742,305.4675451869742,0.0
ICRP145_Resized,Male,Organ,5100,"Lumbar spine, cortical",166.39270912774688,166.39270912774688,0.0
ICRP145_Resized,Male,Organ,5200,"Lumbar spine, spongiosa",258.00678132789494,258.00678132789494,0.0
ICRP145_Resized,Male,Organ,5300,"Sacrum, cortical",97.61628632864999,97.61628632864999,0.0
ICRP145_Resized,Male,Organ,5400,"Sacrum, spongiosa",170.08831814327232,170.08831814327232,0.0
ICRP145_Resized,Male,Organ,5500,"Sternum, cortical",8.840057695424361,8.840057695424361,0.0
ICRP145_Resized,Male,Organ,5600,"Sternum, spongiosa",54.347215370600956,54.347215370600956,0.0
ICRP145_Resized,Male,Organ,5700,"Cartilage, costal",49.84457899682184,49.84457899682184,0.0
ICRP145_Resized,Male,Organ,5800,"Cartilage, discs",72.69653626942004,72.69653626942004,0.0
ICRP145_Resized,Male,Organ,6100,Brain,1449.5416681878035,1449.5416681878035,0.0
ICRP145_Resized,Male,Organ,6200,"Breast, left, adipose tissue",6.887520596157155,6.887520596157155,0.0
ICRP145_Resized,Male,Organ,6300,"Breast, left, glandular tissue",4.58361301966038,4.58361301966038,0.0
ICRP145_Resized,Male,Organ,6400,"Breast, right, adipose tissue",6.8876813723224775,6.8876813723224775,0.0
ICRP145_Resized,Male,Organ,6500,"Breast, right, glandular tissue",4.5836158899336334,4.5836158899336334,0.0
ICRP145_Resized,Male,Organ,6600,"Eye lens, sensitive, left",0.03680979279049414,0.03680979279049414,0.0
ICRP145_Resized,Male,Organ,6601,"Eye lens, insensitive, left",0.1791486631111861,0.1791486631111861,0.0
ICRP145_Resized,Male,Organ,6700,"Cornea, left",1.0537438479808336,1.0537438479808336,0.0
ICRP145_Resized,Male,Organ,6701,"Aqueous, left",0.29112342046870215,0.29112342046870215,0.0
ICRP145_Resized,Male,Organ,6702,"Vitreous, left",5.794604492806679,5.794604492806679,0.0
ICRP145_Resized,Male,Organ,6800," Eye lens, sensitive, right",0.03680698058432186,0.03680698058432186,0.0
ICRP145_Resized,Male,Organ,6801,"Eye lens, insensitive, right",0.17913565194247869,0.17913565194247869,0.0
ICRP145_Resized,Male,Organ,6900,"Cornea, right",1.0536726574554003,1.0536726574554003,0.0
ICRP145_Resized,Male,Organ,6901,"Aqueous, right",0.291101379788252,0.291101379788252,0.0
ICRP145_Resized,Male,Organ,6902,"Vitreous, right",5.794182114052224,5.794182114052224,0.0
ICRP145_Resized,Male,Organ,7000,Gallbladder wall,9.170194617739174,9.170194617739174,0.0
ICRP145_Resized,Male,Organ,7100,Gallbladder contents,51.32096333957828,51.32096333957828,0.0
ICRP145_Resized,Male,Organ,7200,"Stomach wall, 0~60 um",1.5783397512891135,1.5783397512891135,0.0
ICRP145_Resized,Male,Organ,7201,"Stomach wall, 60~100 um",1.0554677357504934,1.0554677357504934,0.0
ICRP145_Resized,Male,Organ,7202,"Stomach wall, 100~300 um",5.316153008996211,5.316153008996211,0.0
ICRP145_Resized,Male,Organ,7203,"Stomach wall, 300 um~surface",163.94935869274315,163.94935869274315,0.0
ICRP145_Resized,Male,Organ,7300,Stomach contents,221.21106612227774,221.21106612227774,0.0
ICRP145_Resized,Male,Organ,7400,"Small intestine wall, 0~130 um",12.872085357855925,12.872085357855925,0.0
ICRP145_Resized,Male,Organ,7401,"Small intestine wall, 130~150 um",2.0036706624923166,2.0036706624923166,0.0
ICRP145_Resized,Male,Organ,7402,"Small intestine wall, 150~200 um",5.036403647864871,5.036403647864871,0.0
ICRP145_Resized,Male,Organ,7403,"Small intestine wall, 200 um~surface",743.354511625898,743.354511625898,0.0
ICRP145_Resized,Male,Organ,7500,"Small intestine contents, -500~0 um",47.195284785259176,47.195284785259176,0.0
ICRP145_Resized,Male,Organ,7501,"Small intestine contents, centre~500 um",262.500239289284,262.500239289284,0.0
ICRP145_Resized,Male,Organ,7600,"Ascending colon wall, 0~280 um",2.717759467574717,2.717759467574717,0.0
ICRP145_Resized,Male,Organ,7601,"Ascending colon wall, 280~300 um",0.19762534145968602,0.19762534145968602,0.0
ICRP145_Resized,Male,Organ,7602,"Ascending colon wall, 300 um~surface",103.20309308099779,103.20309308099779,0.0
ICRP145_Resized,Male,Organ,7700,Ascending colon contents,48.666438299449524,48.666438299449524,0.0
ICRP145_Resized,Male,Organ,7800,"Transverse colon wall, right, 0~280 um",3.5329115914967946,3.5329115914967946,0.0
ICRP145_Resized,Male,Organ,7801,"Transverse colon wall, right, 280~300 um",0.255381264823509,0.255381264823509,0.0
ICRP145_Resized,Male,Organ,7802,"Transverse colon wall, right, 300 um~surface",66.95736021382255,66.95736021382255,0.0
ICRP145_Resized,Male,Organ,7900,"Transverse colon contents, right",84.06022207292696,84.06022207292696,0.0
ICRP145_Resized,Male,Organ,8000,"Transverse colon wall, left, 0~280 um",2.498509363501947,2.498509363501947,0.0
ICRP145_Resized,Male,Organ,8001,"Transverse colon wall, left, 280~300 um",0.18136970954333712,0.18136970954333712,0.0
ICRP145_Resized,Male,Organ,8002,"Transverse colon wall, left, 300 um~surface",68.0657945148379,68.0657945148379,0.0
ICRP145_Resized,Male,Organ,8100,"Transverse colon contents, left",35.39376875088367,35.39376875088367,0.0
ICRP145_Resized,Male,Organ,8200,"Descending colon wall, 0~280 um",2.459366966458215,2.459366966458215,0.0
ICRP145_Resized,Male,Organ,8201,"Descending colon wall, 280~300 um",0.1799082871294559,0.1799082871294559,0.0
ICRP145_Resized,Male,Organ,8202,"Descending colon wall, 300 um~surface",103.47920490383099,103.47920490383099,0.0
ICRP145_Resized,Male,Organ,8300,Descending colon contents,30.969562053571494,30.969562053571494,0.0
ICRP145_Resized,Male,Organ,8400,"Sigmoid colon wall, 0~280 um",3.9383921869764693,3.9383921869764693,0.0
ICRP145_Resized,Male,Organ,8401,"Sigmoid colon wall, 280~300 um",0.28629542838656874,0.28629542838656874,0.0
ICRP145_Resized,Male,Organ,8402,"Sigmoid colon wall, 300 um~surface",42.937215701710805,42.937215701710805,0.0
ICRP145_Resized,Male,Organ,8500,Sigmoid colon contents,66.36332399929212,66.36332399929212,0.0
ICRP145_Resized,Male,Organ,8600,Rectum wall,35.372822991304204,35.372822991304204,0.0
ICRP145_Resized,Male,Organ,8700,Heart wall,341.40731112772846,341.40731112772846,0.0
ICRP145_Resized,Male,Organ,8800,Blood in heart chamber,451.2706250433623,451.2706250433623,0.0
ICRP145_Resized,Male,Organ,8900,"Kidney, left, cortex",143.6442636351903,143.6442636351903,0.0
ICRP145_Resized,Male,Organ,9000,"Kidney, left, medulla",33.94199459608314,33.94199459608314,0.0
ICRP145_Resized,Male,Organ,9100,"Kidney, left, pelvis",6.770647506720763,6.770647506720763,0.0
ICRP145_Resized,Male,Organ,9200,"Kidney, right, cortex",147.36370239894558,147.36370239894558,0.0
ICRP145_Resized,Male,Organ,9300,"Kidney, right, medulla",34.82936822852215,34.82936822852215,0.0
ICRP145_Resized,Male,Organ,9400,"Kidney, right, pelvis",6.9836222854053345,6.9836222854053345,0.0
ICRP145_Resized,Male,Organ,9500,Liver,2088.232684650478,2088.232684650478,0.0
ICRP145_Resized,Male,Organ,9700,"Lung (AI), left",483.01607760957955,483.01607760957955,0.0
ICRP145_Resized,Male,Organ,9900,"Lung (AI), right",577.6807739263216,577.6807739263216,0.0
ICRP145_Resized,Male,Organ,10000,"Lymphatic nodes, ET",14.81599759293954,14.81599759293954,0.0
ICRP145_Resized,Male,Organ,10100,"Lymphatic nodes, thoracic",14.112556659780322,14.112556659780322,0.0
ICRP145_Resized,Male,Organ,10200,"Lymphatic nodes, head",4.952650682455826,4.952650682455826,0.0
ICRP145_Resized,Male,Organ,10300,"Lymphatic nodes, trunk",114.92650386344735,114.92650386344735,0.0
ICRP145_Resized,Male,Organ,10400,"Lymphatic nodes, arms",9.7503628114126,9.7503628114126,0.0
ICRP145_Resized,Male,Organ,10500,"Lymphatic nodes, legs",9.691440718205955,9.691440718205955,0.0
ICRP145_Resized,Male,Organ,10600,"Muscle, head",26267.36323333447,26267.36323333447,0.0
ICRP145_Resized,Male,Organ,11000,"Oesophagus wall, 0~190 um",1.6984718218537311,1.6984718218537311,0.0
ICRP145_Resized,Male,Organ,11001,"Oesophagus wall, 190~200 um",0.09120915065870157,0.09120915065870157,0.0
ICRP145_Resized,Male,Organ,11002,"Oesophagus wall, 200 um~surface",44.060642942923664,44.060642942923664,0.0
ICRP145_Resized,Male,Organ,11003,Oesophagus contents,20.236553297537302,20.236553297537302,0.0
ICRP145_Resized,Male,Organ,11300,Pancreas,153.6366754934898,153.6366754934898,0.0
ICRP145_Resized,Male,Organ,11400,Pituitary gland,0.587518741194832,0.587518741194832,0.0
ICRP145_Resized,Male,Organ,11500,Prostate,15.589316664667244,15.589316664667244,0.0
ICRP145_Resized,Male,Organ,11600,"RST, head",15614.359488339216,15614.359488339216,0.0
ICRP145_Resized,Male,Organ,12000,"Salivary glands, left",40.6795975451566,40.6795975451566,0.0
ICRP145_Resized,Male,Organ,12100,"Salivary glands, right",40.69732894251032,40.69732894251032,0.0
ICRP145_Resized,Male,Organ,12200,"Skin, head, insensitive",3082.768390973179,3082.768390973179,0.0
ICRP145_Resized,Male,Organ,12201,"Skin, head, sensitive, 50~100 um",93.69861922226112,93.69861922226112,0.0
ICRP145_Resized,Male,Organ,12600,Spinal cord,33.88678693897573,33.88678693897573,0.0
ICRP145_Resized,Male,Organ,12700,Spleen,202.09844362466902,202.09844362466902,0.0
ICRP145_Resized,Male,Organ,12800,Teeth,46.98507959500074,46.98507959500074,0.0
