Organ ID,Organ Mass (g),Dose (Gy/source),Relative Error
7700,55.00000064,1.228398874e-17,0.09249780021
7800,3.992697541,2.2677364e-17,0.1925022054
7801,0.2886113451,1.663241879e-17,0.244709823
7802,75.67134897,2.154510156e-17,0.06187616779
7900,95.00000217,2.259982127e-17,0.05509909915
8000,2.823670214,1.188778061e-17,0.2549048085
8001,0.204972319,1.087346681e-17,0.4654359578
8002,76.9240245,1.917638077e-17,0.06334536256
8100,39.99999291,1.835224546e-17,0.0867244366
8200,2.77943439,2.090620141e-17,0.2162027029
8201,0.2033227536,1.585878584e-17,0.3630446511
8202,116.9462205,2.136473969e-17,0.04923903384
8300,35.00000918,2.468736108e-17,0.08495542492
8400,4.450942357,2.544536802e-18,0.4954173828
8401,0.3235627551,5.546332485e-18,0.652421948
8402,48.52422396,3.790572173e-18,0.1719815233
8500,74.99999545,2.993013963e-18,0.1494903972
8600,39.97632662,1.396481861e-18,0.2817078242
8700,385.8388145,9.695765146e-17,0.01331567967
8800,510.0000095,8.58180674e-17,0.01276651433
8900,162.3384466,2.156405106e-17,0.04131290377
9000,38.35928192,2.418927541e-17,0.08236451877
9100,7.651796292,2.195455008e-17,0.1736123126
9200,166.5419457,2.562312117e-17,0.03906759901
9300,39.36213816,2.477797311e-17,0.08146118531
9400,7.892486789,3.012894821e-17,0.1593242405
9500,2360.000005,5.058353743e-17,0.008200851388
9700,545.8768934,1.295866356e-16,0.01000432314
9900,652.8614496,1.411988049e-16,0.008818854283
10000,15.949186,4.596438411e-15,0.009836842105
10100,15.94920545,9.55341737e-17,0.06319252548
10200,5.509725194,9.607372183e-16,0.03501413677
10300,130.2035224,1.988217978e-17,0.0474272379
10400,11.01945242,2.027281921e-17,0.1744591523
10500,11.01945355,0,0
10600,1200.827799,2.690027469e-15,0.001587083063
10700,14844.72969,7.219988809e-17,0.00277650178
10800,2843.506922,1.971116543e-17,0.01160112367
10900,10887.72913,1.938515748e-19,0.06009807832
11000,1.919393001,2.241331004e-16,0.07951154145
11001,0.1030714171,2.015848653e-16,0.131400797
11002,49.78305164,2.596207279e-16,0.02240906491
11003,22.86999766,2.400782569e-16,0.0346231051
11300,173.6312956,2.493819132e-17,0.03722606907
11400,0.6218196488,1.40256264e-14,0.02883831344
11500,17.61814419,9.616918764e-19,0.3499408404
11600,975.6224151,3.533159833e-15,0.001462605279
11700,11176.90036,5.700698472e-17,0.003406413223
11800,1549.841515,2.400503643e-17,0.01375628526
11900,4510.133509,2.035871604e-19,0.08067903714
12000,44.04535869,2.146237292e-15,0.00900056352
12100,44.04536237,2.49776359e-15,0.008396796385
12200,259.2303086,3.36569836e-15,0.002694853819
12201,8.470001531,2.802938538e-15,0.006683747633
12300,1271.006475,7.862237768e-17,0.007875047665
12301,38.41782704,6.855528048e-17,0.02189489092
12400,575.7089401,1.681581165e-17,0.02465472025
12401,18.84302052,1.366864585e-17,0.06619313816
12500,1259.982016,1.923880057e-19,0.1545683657
12501,37.78988121,2.308363602e-19,0.3420985952
12600,37.95172332,9.174341392e-16,0.0145524981
12700,228.3999951,5.174038317e-17,0.02454024359
12800,50.72662088,1.833539664e-15,0.009101573619
12801,0.04313799171,1.890392372e-15,0.06847064395
12900,18.61675322,2.455039218e-18,0.4097459653
13000,18.61674984,1.416670731e-18,0.4653769225
13100,25.90902855,2.591222191e-16,0.03215686409
13200,23.35052429,4.721686963e-16,0.02508999749
13300,20.99303754,2.744043348e-15,0.01145427612
13301,54.55215826,2.02299745e-15,0.008354464751
13400,3.109094749,6.01055939e-15,0.02011189069
13500,8.809067047,1.296587839e-17,0.200312475
13600,7.772708595,5.918387623e-18,0.3645810636
13700,49.78112324,2.754579752e-18,0.2113918587
13701,1.317737832,1.908540088e-18,0.6178656282
13800,200.000003,2.474841849e-18,0.1124400488
14000,0.1401650804,3.075320621e-15,0.02284425997
