
=====================================================================
 Run #0 / Number of event processed : 10000
=====================================================================
organ ID|      Organ Mass (g)   Dose (Gy/source)     Relative Error
   11700|           11176.900          5.937e-17              0.105
   11800|            1549.842          1.931e-17              0.509
   11900|            4510.134          0.000e+00               -nan
   12000|              44.045          2.608e-15              0.270
   12100|              44.045          2.430e-15              0.262
   12200|             259.230          3.132e-15              0.083
   12201|               8.470          1.777e-15              0.206
   12300|            1271.006          8.393e-17              0.247
   12301|              38.418          5.626e-17              0.538
   12400|             575.709          1.300e-17              0.702
   12401|              18.843          0.000e+00               -nan
   12500|            1259.982          0.000e+00               -nan
   12501|              37.790          0.000e+00               -nan
   12600|              37.952          3.106e-16              0.412
   12700|             228.400          7.187e-17              0.647
   12800|              50.727          1.519e-15              0.283
   12801|               0.043          1.833e-15              1.000
   12900|              18.617          0.000e+00               -nan
   13000|              18.617          0.000e+00               -nan
   13100|              25.909          1.397e-16              0.842
   13200|              23.351          5.670e-16              0.706
   13300|              20.993          3.068e-15              0.356
   13301|              54.552          1.403e-15              0.284
   13400|               3.109          6.090e-15              0.661
   13500|               8.809          0.000e+00               -nan
   13600|               7.773          0.000e+00               -nan
   13700|              49.781          0.000e+00               -nan
   13701|               1.318          0.000e+00               -nan
   13800|             200.000          0.000e+00               -nan
   14000|               0.140          7.713e-16              0.968
=====================================================================

