Organ ID,Organ Mass (g),Dose (Gy/source),Relative Error
8300,50.00299463,0,0
8400,4.222046558,0,0
8401,0.3059269267,0,0
8402,51.76085913,0,0
8500,79.99299661,0,0
8600,31.26769463,0,0
8700,290.8899695,1.956095687e-16,0.3656705025
8800,370.000006,2.23079807e-16,0.3037343039
8900,149.091082,6.420341561e-17,0.9048526676
9000,37.44117633,0,0
9100,7.494248016,2.96967612e-16,0.9999499987
9200,125.1467025,1.328494227e-18,0.9999499987
9300,31.43977766,0,0
9400,6.291959956,0,0
9500,1810.000002,8.229601015e-17,0.2548306731
9700,427.255635,1.990157599e-16,0.3026395165
9900,522.5177096,2.337182266e-16,0.2056657254
10000,12.69547045,4.65570264e-15,0.2976203328
10100,12.69544257,7.194109321e-18,0.9999499987
10200,4.385693184,1.211345253e-16,0.9999499987
10300,103.6409332,2.705155987e-17,0.7484203406
10400,8.77145648,0,0
10500,8.771395776,0,0
10600,445.0216281,4.074404361e-15,0.06568098753
10700,8324.972881,1.394515375e-16,0.0820601829
10800,1479.723864,1.89775938e-17,0.4862041024
10900,7676.719927,5.534435915e-19,0.9999499987
11000,1.871018153,0,0
11001,0.1006174688,0,0
11002,41.24658622,3.629128064e-16,0.7521389719
11003,21.24000375,7.083531185e-16,0.8064575334
11100,6.318272095,0,0
11200,6.318275589,0,0
11300,144.55162,4.41060784e-17,0.8995834307
11400,0.6150875891,3.117407119e-14,0.7318320802
11600,844.5432189,4.733459846e-15,0.0443026071
11700,11513.36291,8.8341512e-17,0.08650221598
11800,2171.587829,5.444413065e-17,0.2868201963
11900,7795.947644,1.241641717e-19,0.9999499987
12000,35.87984162,4.321447409e-15,0.2174534579
12100,35.87987862,3.884804947e-15,0.2350159678
12200,155.5820784,4.511473476e-15,0.09478833859
12201,6.3244838,3.486750798e-15,0.2204030298
12300,871.6032649,1.714787387e-16,0.2074562422
12301,32.36827261,2.500662702e-16,0.5825998716
12400,380.9053944,4.352889311e-19,0.9999499987
12401,15.59845875,0,0
12500,924.5843397,5.151780622e-19,0.9999499987
12501,35.0246294,0,0
12600,19.09830624,2.43745245e-16,0.5224484053
12700,187.3999946,6.518538181e-17,0.5414995177
12800,40.56239654,1.658300448e-15,0.3279065014
12801,0.03608964952,0,0
13100,20.50279131,5.153441578e-17,0.9124251467
13200,19.45530683,1.254567257e-15,0.5293907494
13300,20.99518908,2.079891443e-15,0.3932526006
13301,40.41533026,2.431035631e-15,0.266743485
13400,3.075414924,7.469628562e-15,0.5574760408
13500,7.688548223,0,0
13600,7.688548547,0,0
13700,39.45905292,0,0
13701,1.345473856,0,0
13800,199.9999984,1.05050448e-18,0.9999499987
13900,81.99316852,0,0
14000,0.03600626171,8.260648273e-15,0.9656062642
