
=====================================================================
 Run #0 / Number of event processed : 10000000
=====================================================================
organ ID|      Organ Mass (g)   Dose (Gy/source)     Relative Error
   11700|           11176.842          9.272e-16              0.001
   11800|            1549.839          4.369e-16              0.003
   11900|            4510.195          7.346e-18              0.014
   12000|              44.045          1.038e-16              0.038
   12100|              44.045          1.689e-16              0.031
   12200|             259.230          9.918e-17              0.015
   12201|               8.470          8.502e-17              0.042
   12300|            1271.189          6.134e-16              0.003
   12301|              38.418          5.485e-16              0.007
   12400|             575.701          3.065e-16              0.006
   12401|              18.843          2.792e-16              0.015
   12500|            1259.927          6.049e-18              0.028
   12501|              37.790          4.262e-18              0.084
   12600|              37.952          1.210e-15              0.012
   12700|             228.400          1.036e-15              0.006
   12800|              50.727          1.312e-16              0.032
   12801|               0.043          1.097e-16              0.222
   12900|              18.617          2.837e-17              0.114
   13000|              18.617          2.687e-17              0.112
   13100|              25.909          6.880e-16              0.020
   13200|              23.351          3.857e-16              0.027
   13300|              20.993          1.111e-16              0.052
   13301|              54.552          1.435e-16              0.030
   13400|               3.109          7.716e-17              0.152
   13500|               8.809          7.994e-16              0.030
   13600|               7.773          1.015e-15              0.028
   13700|              49.781          1.471e-16              0.027
   13701|               1.318          1.577e-16              0.085
   13800|             200.000          1.399e-16              0.015
   14000|               0.140          2.382e-16              0.076
=====================================================================

