Phantom,Source Organ ID,Source Organ Name,Source Type,Source Energy (MeV),Target Organ IDs,Target Region Name,Target Region Mass (g),Dose (Gy/source),SAF (kg^-1),Relative Error,Statistical Uncertainty (%),Calculation Method
Adult Male,13200,Thyroid,photon,10.0,13400,Tonsils,3.1090947489247,0.0,0.0,0.0,0.0,
Adult Male,13200,Thyroid,photon,10.0,7600_7601_7602_7800_7801_7802,Right colon wall (ascending + right transverse),199.8816354031003,1.246248798707708e-15,0.0007778473186170243,0.49368082955111847,49.368082955111845,
Adult Male,13200,Thyroid,photon,10.0,8000_8001_8002_8200_8201_8202,Left colon wall (left transverse + descending),199.8816446823837,9.41131597552306e-16,0.0005874081406384538,0.4505509241371429,45.05509241371429,
Adult Male,13200,Thyroid,photon,10.0,8400_8401_8402_8600,Rectosigmoid colon wall (sigmoid + rectum),93.2653449641983,1.4800114014992618e-16,9.237504592763276e-05,0.9197710218835223,91.97710218835223,
Adult Male,13200,Thyroid,photon,10.0,10000,Extrathoracic lymph nodes,15.9491859978336,6.013e-15,0.0037530194064734,0.4285,42.85,
Adult Male,13200,Thyroid,photon,10.0,9700_9900,Alveolar-interstitium,1198.7383429115457,1.3193249778011429e-14,0.008234578821109064,0.07284171099201464,7.284171099201464,
Adult Male,13200,Thyroid,photon,10.0,10100,Thoracic lymph nodes,15.9492054466992,3.8031e-15,0.0023737083161083,0.5504,55.04,
Adult Male,13200,Thyroid,photon,10.0,6600_6601_6800_6801,Entire lens of eye,0.4563200232799999,0.0,0.0,0.0,0.0,
Adult Male,13200,Thyroid,photon,10.0,11400,Pituitary gland,0.6218196488647999,0.0,0.0,0.0,0.0,
Adult Male,13200,Thyroid,photon,10.0,12600,Spinal cord,37.951723316125,1.7266e-14,0.0107765895679646,0.23400000000000004,23.400000000000006,
Adult Male,13200,Thyroid,photon,10.0,13500_13600,Ureters,16.581775641709697,0.0,0.0,0.0,0.0,
Adult Male,13200,Thyroid,photon,10.0,11600_11700_11800_11900,Adipose/residual tissue,18212.50240985575,3.4622122571187166e-15,0.0021609429220516593,0.029206010413759857,2.9206010413759858,
