Phantom,Source Organ ID,Source Organ Name,Source Type,Source Energy (MeV),Number of Particles,Target Organ ID,Target Organ Name,Target Organ Mass (g),Dose (Gy/source),SAF (kg^-1),Relative Error,Statistical Uncertainty (%)
Adult Female,9500,Liver,electron,10.0,10000,2600,Cranium_cortical,407.6700225959424,2.0979e-17,1.309406188731205e-05,0.649,64.9
Adult Female,9500,Liver,electron,10.0,10000,2700,Cranium_spongiosa,391.3114655804532,1.066e-18,6.653448673375587e-07,1.0,100.0
Adult Female,9500,Liver,electron,10.0,10000,2800,Femora_upper_cortical,244.1262813453408,3.061e-18,1.9105259276925586e-06,0.8602,86.02
Adult Female,9500,Liver,electron,10.0,10000,2900,Femora_upper_spongiosa,232.80407020022523,2.079e-17,1.2976097365804735e-05,0.8676,86.76
Adult Female,9500,Liver,electron,10.0,10000,3000,Femora_upper_medullary cavity,39.516336991600205,0.0,0.0,0.0,0.0
Adult Female,9500,Liver,electron,10.0,10000,3100,Femora_lower_cortical,240.9294144816944,0.0,0.0,0.0,0.0
Adult Female,9500,Liver,electron,10.0,10000,3200,Femora_lower_spongiosa,166.3336944750592,0.0,0.0,0.0,0.0
Adult Female,9500,Liver,electron,10.0,10000,3300,Femora_lower_medullary cavity,56.7621266305122,0.0,0.0,0.0,0.0
Adult Female,9500,Liver,electron,10.0,10000,3400,Tibiae_fibulae_and patellae_cortical,544.845224822808,0.0,0.0,0.0,0.0
Adult Female,9500,Liver,electron,10.0,10000,3500,Tibiae_fibulae_and patellae_spongiosa,558.5291489631381,0.0,0.0,0.0,0.0
Adult Female,9500,Liver,electron,10.0,10000,3600,Tibiae_fibulae_and patellae_medullary cavity,88.88342749903799,0.0,0.0,0.0,0.0
Adult Female,9500,Liver,electron,10.0,10000,3700,Ankles and foot_cortical,173.475747018728,0.0,0.0,0.0,0.0
Adult Female,9500,Liver,electron,10.0,10000,3800,Ankles and foot_spongiosa,257.4510646482572,0.0,0.0,0.0,0.0
Adult Female,9500,Liver,electron,10.0,10000,3900,Mandible_cortical,45.3940998746592,3.4882e-18,2.1771631953535385e-06,0.7794,77.94
Adult Female,9500,Liver,electron,10.0,10000,4000,Mandible_spongiosa,33.4787570567117,1.1941e-16,7.452985985814061e-05,0.7345,73.45
Adult Female,9500,Liver,electron,10.0,10000,4100,Pelvis_cortical,262.4548684390416,4.8045e-17,2.9987330348248603e-05,0.4181,41.81
Adult Female,9500,Liver,electron,10.0,10000,4200,Pelvis_spongiosa,455.598582299263,1.1576e-16,7.22517090459623e-05,0.5029,50.29
Adult Female,9500,Liver,electron,10.0,10000,4300,Ribs_cortical,164.4974276963248,4.6084e-14,0.02876337041874677,0.0391,3.91
Adult Female,9500,Liver,electron,10.0,10000,4400,Ribs_spongiosa,277.3248898476527,4.8907e-14,0.030525348430467156,0.0434,4.34
Adult Female,9500,Liver,electron,10.0,10000,4500,Scapulae_cortical,121.6643960914704,1.3803e-16,8.615154975478728e-05,0.3377,33.77
Adult Female,9500,Liver,electron,10.0,10000,4600,Scapulae_spongiosa,96.73013880382501,3.7737e-17,2.355358279429405e-05,0.56,56.00000000000001
Adult Female,9500,Liver,electron,10.0,10000,4700,Cervical spine_cortical,71.59649605583999,4.7722e-17,2.9785729605143507e-05,0.5249,52.49
Adult Female,9500,Liver,electron,10.0,10000,4800,Cervical spine_spongiosa,75.6012198719456,4.7629e-18,2.972768357075102e-06,0.8182,81.82000000000001
Adult Female,9500,Liver,electron,10.0,10000,4900,Thoracic spine_cortical,205.8277997232464,2.1482e-14,0.013408009793757445,0.0759,7.59
Adult Female,9500,Liver,electron,10.0,10000,5000,Thoracic spine_spongiosa,271.91549457460803,2.4916e-14,0.015551344009927406,0.0901,9.01
Adult Female,9500,Liver,electron,10.0,10000,5100,Lumbar spine_cortical,156.1749221177376,5.5561e-15,0.0034678448568613604,0.152,15.2
