Phantom,Source Organ ID,Source Organ Name,Source Type,Source Energy (MeV),Number of Particles,Target Organ ID,Target Organ Name,Target Organ Mass (g),Dose (Gy/source),SAF (kg^-1),Relative Error,Statistical Uncertainty (%)
Adult ICRP 145 Male Resized to Filipino,9500,Liver,photon,10.0,1000,12201,Skin_head_sensitive_50~100 um,93.69864899999999,3.2112e-15,0.0020042733939909653,0.181,18.099999999999998
Adult ICRP 145 Male Resized to Filipino,9500,Liver,photon,10.0,1000,12600,Spinal cord,33.886804899999994,1.0255e-16,6.40066755585991e-05,1.0,100.0
Adult ICRP 145 Male Resized to Filipino,9500,Liver,photon,10.0,1000,12700,Spleen,202.09854,4.2271e-15,0.0026383483008654736,0.7985,79.85
Adult ICRP 145 Male Resized to Filipino,9500,Liver,photon,10.0,1000,12800,Teeth,46.98516480000001,0.0,0.0,0.0,0.0
Adult ICRP 145 Male Resized to Filipino,9500,Liver,photon,10.0,1000,12801,Teeth_retention region,0.039954824,0.0,0.0,0.0,0.0
Adult ICRP 145 Male Resized to Filipino,9500,Liver,photon,10.0,1000,12900,Testis_left,15.886596899999999,2.9892e-14,0.018657118925379274,1.0,100.0
Adult ICRP 145 Male Resized to Filipino,9500,Liver,photon,10.0,1000,13000,Testis_right,15.888678899999999,0.0,0.0,0.0,0.0
Adult ICRP 145 Male Resized to Filipino,9500,Liver,photon,10.0,1000,13100,Thymus,22.9254191,0.0,0.0,0.0,0.0
Adult ICRP 145 Male Resized to Filipino,9500,Liver,photon,10.0,1000,13200,Thyroid,20.661609,0.0,0.0,0.0,0.0
Adult ICRP 145 Male Resized to Filipino,9500,Liver,photon,10.0,1000,13300,Tongue_upper (food),19.47036,0.0,0.0,0.0,0.0
Adult ICRP 145 Male Resized to Filipino,9500,Liver,photon,10.0,1000,13301,Tongue_lower,50.282085,0.0,0.0,0.0,0.0
Adult ICRP 145 Male Resized to Filipino,9500,Liver,photon,10.0,1000,13400,Tonsils,2.90039889,0.0,0.0,0.0,0.0
Adult ICRP 145 Male Resized to Filipino,9500,Liver,photon,10.0,1000,13500,Ureter_left,7.794648679999999,0.0,0.0,0.0,0.0
Adult ICRP 145 Male Resized to Filipino,9500,Liver,photon,10.0,1000,13600,Ureter_right,6.87763604,0.0,0.0,0.0,0.0
Adult ICRP 145 Male Resized to Filipino,9500,Liver,photon,10.0,1000,13700,Urinary bladder wall_insensitive,43.382248000000004,3.0579e-17,1.9085910598794753e-05,1.0,100.0
Adult ICRP 145 Male Resized to Filipino,9500,Liver,photon,10.0,1000,13701,Urinary bladder wall_sensitive_118/116~193/185 um,1.8323032000000001,0.0,0.0,0.0,0.0
Adult ICRP 145 Male Resized to Filipino,9500,Liver,photon,10.0,1000,13800,Urinary bladder contents,176.96848,2.5427e-16,0.00015870285123632368,0.9628,96.28
