Phantom,Source Organ ID,Source Organ Name,Source Type,Source Energy (MeV),Number of Particles,Target Organ IDs,Target Region Name,Target Region Mass (g),Dose (Gy/source),SAF (kg^-1),Relative Error,Statistical Uncertainty (%),Calculation Method
Adult ICRP 145 Female Resized to Filipino,6100,Brain,photon,10.0,10000,500_13300_13301,Tongue,56.356960380000004,1.1217069262006681e-14,0.0070011439587673125,0.3209621609563714,32.09621609563714,
Adult ICRP 145 Female Resized to Filipino,6100,Brain,photon,10.0,10000,13400,Tonsils,2.83212607,1.1403278129999999e-14,0.0071173663926999,0.9999499986999999,99.99499986999999,
Adult ICRP 145 Female Resized to Filipino,6100,Brain,photon,10.0,10000,7600_7601_7602_7800_7801_7802,Right colon wall (ascending + right transverse),161.528040492,5.977118260959694e-16,0.00037306237864907137,0.7240402175,72.40402175,
Adult ICRP 145 Female Resized to Filipino,6100,Brain,photon,10.0,10000,8000_8001_8002_8200_8201_8202,Left colon wall (left transverse + descending),161.522626356,5.529278493240348e-16,0.00034511041890782144,0.8800664217772182,88.00664217772182,
Adult ICRP 145 Female Resized to Filipino,6100,Brain,photon,10.0,10000,8400_8401_8402_8600,Rectosigmoid colon wall (sigmoid + rectum),77.95972001999999,0.0,0.0,0.0,0.0,
Adult ICRP 145 Female Resized to Filipino,6100,Brain,photon,10.0,10000,10000,Extrathoracic lymph nodes,11.7300216,2.573488021e-14,0.0160624488360885,0.2839803809,28.39803809,
Adult ICRP 145 Female Resized to Filipino,6100,Brain,photon,10.0,10000,9700_9900,Alveolar-interstitium,845.959877,1.1829785848145806e-15,0.0007383571572013158,0.26124393914636346,26.124393914636347,
Adult ICRP 145 Female Resized to Filipino,6100,Brain,photon,10.0,10000,10100,Thoracic lymph nodes,11.3077272,1.010150676e-16,6.304864610827066e-05,0.5869689627,58.696896269999996,
Adult ICRP 145 Female Resized to Filipino,6100,Brain,photon,10.0,10000,6600_6601_6800_6801,Entire lens of eye,0.42500180600000004,0.0,0.0,0.0,0.0,
Adult ICRP 145 Female Resized to Filipino,6100,Brain,photon,10.0,10000,11400,Pituitary gland,0.5736277799999999,5.690348248000002e-14,0.0355163602267361,0.5904310373,59.04310373,
Adult ICRP 145 Female Resized to Filipino,6100,Brain,photon,10.0,10000,12600,Spinal cord,17.1395502,1.9785612290000002e-15,0.001234920786518,0.7050707939,70.50707939,
Adult ICRP 145 Female Resized to Filipino,6100,Brain,photon,10.0,10000,13500_13600,Ureters,13.696298879999999,0.0,0.0,0.0,0.0,
Adult ICRP 145 Female Resized to Filipino,6100,Brain,photon,10.0,10000,11600_11700_11800_11900,Adipose/residual tissue,22170.81548,1.338448392e-15,0.0008353937784365001,0.04519447538,4.5194475380000005,
Adult ICRP 145 Male Resized to Filipino,6100,Brain,photon,10.0,10000,1400_2500_2700_2900_4000_4200_4400_4600_4800_5000_5200_5400_5600,Red (active) marrow,1170.2,4.7363068944381855e-15,0.0029561702461068443,0.053863847724768536,5.386384772476854,Direct dose calculation
Adult ICRP 145 Male Resized to Filipino,6100,Brain,photon,10.0,10000,1400_2500_2700_2900_4000_4200_4400_4600_4800_5000_5200_5400_5600,Red (active) marrow,1170.1999999999998,4.820360515254482e-15,0.0030086323898135,0.0184027270078769,1.8402727007876964,Fluence-to-dose response functions
Adult ICRP 145 Male Resized to Filipino,6100,Brain,photon,10.0,10000,7600_7601_7602_7800_7801_7802_8000_8001_8002_8200_8201_8202_8400_8401_8402_8600,Colon wall,436.26476966999996,8.917729438621921e-16,0.0005566008921474365,0.4146822785066316,41.46822785066316,
Adult ICRP 145 Male Resized to Filipino,6100,Brain,photon,10.0,10000,9700_9900,RLung + LLung,1060.69435,1.5372195123394392e-15,0.0009594569535704569,0.2356096094938567,23.56096094938567,
Adult ICRP 145 Male Resized to Filipino,6100,Brain,photon,10.0,10000,7200_7201_7202_7203,Stomach wall,171.89965309999997,5.560469089419085e-16,0.00034705718279868126,0.46630884843431536,46.63088484343154,
Adult ICRP 145 Male Resized to Filipino,6100,Brain,photon,10.0,10000,6200_6300_6400_6500,Breast-a + Breast-g,22.94243749,0.0,0.0,0.0,0.0,
Adult ICRP 145 Male Resized to Filipino,6100,Brain,photon,10.0,10000,12900_13000,Testes,31.775275800000003,0.0,0.0,0.0,0.0,
Adult ICRP 145 Male Resized to Filipino,6100,Brain,photon,10.0,10000,13700_13701,Urinary bladder wall,45.214551199999995,0.0,0.0,0.0,0.0,
Adult ICRP 145 Male Resized to Filipino,6100,Brain,photon,10.0,10000,11000_11001_11002,Oesophagus wall,45.8503585176,3.082159050905307e-15,0.0019237323685157854,0.6635534025135899,66.35534025135898,
Adult ICRP 145 Male Resized to Filipino,6100,Brain,photon,10.0,10000,9500,Liver,2088.2318,2.8301163889999997e-16,0.0001766419712372,0.3404354805,34.04354805,
Adult ICRP 145 Male Resized to Filipino,6100,Brain,photon,10.0,10000,13200,Thyroid,20.661609,2.619201822e-15,0.0016347771939858,0.7297615986,72.97615986,
Adult ICRP 145 Male Resized to Filipino,6100,Brain,photon,10.0,10000,1400_1500_1700_1800_2000_2100_2300_2500_2700_2900_3000_3200_3300_3500_3600_3800_4000_4200_4400_4600_4800_5000_5200_5400_5600,50-um endosteal region,543.48,7.133753132720874e-15,0.004452538491284278,0.0463290978312364,4.63290978312364,Direct dose calculation
