Phantom,Source Organ ID,Source Organ Name,Source Type,Source Energy (MeV),Number of Particles,Target Organ ID,Target Organ Name,Target Organ Mass (g),Dose (Gy/source),SAF (kg^-1),Relative Error,Statistical Uncertainty (%)
Adult Male,6100,Brain,electron,10.0,1000,2700,Cranium_spongiosa,382.072926331038,2.412483858e-13,0.15057539891698046,0.0543344741,5.43344741
Adult Male,6100,Brain,electron,10.0,1000,2800,Femora_upper_cortical,253.54758457984477,0.0,0.0,0.0,0.0
Adult Male,6100,Brain,electron,10.0,1000,2900,Femora_upper_spongiosa,413.23229223795,0.0,0.0,0.0,0.0
Adult Male,6100,Brain,electron,10.0,1000,3000,Femora_upper_medullary cavity,26.0453504720556,0.0,0.0,0.0,0.0
Adult Male,6100,Brain,electron,10.0,1000,3100,Femora_lower_cortical,307.76097346363036,0.0,0.0,0.0,0.0
Adult Male,6100,Brain,electron,10.0,1000,3200,Femora_lower_spongiosa,373.65195452952497,0.0,0.0,0.0,0.0
Adult Male,6100,Brain,electron,10.0,1000,3300,Femora_lower_medullary cavity,82.1788824563496,0.0,0.0,0.0,0.0
Adult Male,6100,Brain,electron,10.0,1000,3400,Tibiae_fibulae_and patellae_cortical,536.6511904030032,0.0,0.0,0.0,0.0
Adult Male,6100,Brain,electron,10.0,1000,3500,Tibiae_fibulae_and patellae_spongiosa,621.4076462600432,0.0,0.0,0.0,0.0
Adult Male,6100,Brain,electron,10.0,1000,3600,Tibiae_fibulae_and patellae_medullary cavity,79.8149379747906,0.0,0.0,0.0,0.0
Adult Male,6100,Brain,electron,10.0,1000,3700,Ankles and foot_cortical,234.88234278038877,0.0,0.0,0.0,0.0
Adult Male,6100,Brain,electron,10.0,1000,3800,Ankles and foot_spongiosa,432.61504238399,0.0,0.0,0.0,0.0
Adult Male,6100,Brain,electron,10.0,1000,3900,Mandible_cortical,76.87705057623359,1.027794165e-15,0.0006414986607525721,0.5864074856,58.64074856
Adult Male,6100,Brain,electron,10.0,1000,4000,Mandible_spongiosa,56.287316552493095,1.907837923e-16,0.00011907787709005615,0.7981684705,79.81684704999999
Adult Male,6100,Brain,electron,10.0,1000,4100,Pelvis_cortical,402.5946743318192,0.0,0.0,0.0,0.0
Adult Male,6100,Brain,electron,10.0,1000,4200,Pelvis_spongiosa,619.671575527846,0.0,0.0,0.0,0.0
Adult Male,6100,Brain,electron,10.0,1000,4300,Ribs_cortical,368.79699288447677,0.0,0.0,0.0,0.0
Adult Male,6100,Brain,electron,10.0,1000,4400,Ribs_spongiosa,457.351194317472,2.7703495379999997e-17,1.7291161780856257e-05,0.7704181446,77.04181446
Adult Male,6100,Brain,electron,10.0,1000,4500,Scapulae_cortical,223.3331223438448,0.0,0.0,0.0,0.0
Adult Male,6100,Brain,electron,10.0,1000,4600,Scapulae_spongiosa,156.67025675645783,1.353722622e-16,8.449272029516343e-05,0.9596956843,95.96956843
Adult Male,6100,Brain,electron,10.0,1000,4700,Cervical spine_cortical,103.94340658852639,1.554517554e-14,0.009702535419700155,0.4286304938,42.86304938
Adult Male,6100,Brain,electron,10.0,1000,4800,Cervical spine_spongiosa,78.91527127699649,3.33259059e-14,0.02080039440894884,0.3979546351,39.79546351
Adult Male,6100,Brain,electron,10.0,1000,4900,Thoracic spine_cortical,289.44012909388636,0.0,0.0,0.0,0.0
Adult Male,6100,Brain,electron,10.0,1000,5000,Thoracic spine_spongiosa,345.22177328276103,3.770831331e-17,2.3535677970698923e-05,0.7065441792,70.65441792
Adult Male,6100,Brain,electron,10.0,1000,5100,Lumbar spine_cortical,188.0474514135168,0.0,0.0,0.0,0.0
Adult Male,6100,Brain,electron,10.0,1000,5200,Lumbar spine_spongiosa,291.5843646006448,0.0,0.0,0.0,0.0
Adult Male,6100,Brain,electron,10.0,1000,5300,Sacrum_cortical,110.3202882637184,0.0,0.0,0.0,0.0
Adult Male,6100,Brain,electron,10.0,1000,5400,Sacrum_spongiosa,192.22399895868529,0.0,0.0,0.0,0.0
Adult Male,6100,Brain,electron,10.0,1000,5500,Sternum_cortical,9.99052342484,0.0,0.0,0.0,0.0
Adult Male,6100,Brain,electron,10.0,1000,5600,Sternum_spongiosa,61.4200837170186,4.6143243289999995e-16,0.0002880034717196036,0.9994998749,99.94998749
Adult Male,6100,Brain,electron,10.0,1000,5700,Cartilage_costal,56.3314637893434,0.0,0.0,0.0,0.0
Adult Male,6100,Brain,electron,10.0,1000,5800,Cartilage_discs,82.0629794582262,1.185040946e-16,7.396443818067027e-05,0.9994998749,99.94998749
Adult Male,6100,Brain,electron,10.0,1000,6100,Brain,1517.389677890517,7.642408963e-13,0.4770016489330774,0.0142215258,1.42215258
Adult Male,6100,Brain,electron,10.0,1000,6200,Breast_left_adipose tissue,7.7690252574697,0.0,0.0,0.0,0.0
Adult Male,6100,Brain,electron,10.0,1000,6300,Breast_left_glandular tissue,5.1801340681112995,0.0,0.0,0.0,0.0
Adult Male,6100,Brain,electron,10.0,1000,6400,Breast_right_adipose tissue,7.769029192597299,0.0,0.0,0.0,0.0
Adult Male,6100,Brain,electron,10.0,1000,6500,Breast_right_glandular tissue,5.1801364431615,0.0,0.0,0.0,0.0
Adult Male,6100,Brain,electron,10.0,1000,6600,Eye lens_sensitive_left,0.038889488078,0.0,0.0,0.0,0.0
Adult Male,6100,Brain,electron,10.0,1000,6601,Eye lens_insensitive_left,0.189270568824,0.0,0.0,0.0,0.0
Adult Male,6100,Brain,electron,10.0,1000,6700,Cornea_left,1.1132850686100002,8.10136067e-16,0.0005056471613728768,0.9994998749,99.94998749
Adult Male,6100,Brain,electron,10.0,1000,6701,Aqueous_left,0.30757160465499994,0.0,0.0,0.0,0.0
