Phantom,Source Organ ID,Source Organ Name,Source Type,Source Energy (MeV),Number of Particles,Target Organ IDs,Target Region Name,Target Region Mass (g),Dose (Gy/source),SAF (kg^-1),Relative Error,Statistical Uncertainty (%),Calculation Method
Adult Female,6100,Brain,photon,10.0,1000,6600_6601_6800_6801,Entire lens of eye,0.45632004278399996,0.0,0.0,0.0,0.0,
Adult Female,6100,Brain,photon,10.0,1000,11400,Pituitary gland,0.6150875890969,6.158866792e-13,0.3844062297066544,0.9994998749,99.94998749,
Adult Female,6100,Brain,photon,10.0,1000,12600,Spinal cord,19.098306243841296,0.0,0.0,0.0,0.0,
Adult Female,6100,Brain,photon,10.0,1000,13500_13600,Ureters,15.377096770091198,0.0,0.0,0.0,0.0,
Adult Female,6100,Brain,photon,10.0,1000,11600_11700_11800_11900,Adipose/residual tissue,22325.44390576201,1.327179423741299e-15,0.000828360241671929,0.12651005202132806,12.651005202132806,
Adult Female,9500,Liver,photon,10.0,1000,1400_2500_2700_2900_4000_4200_4400_4600_4800_5000_5200_5400_5600,Red (active) marrow,899.1,1.0685645469203815e-14,0.006669455316250998,0.17102935844199396,17.102935844199397,Direct dose calculation
Adult Female,9500,Liver,photon,10.0,1000,1400_2500_2700_2900_4000_4200_4400_4600_4800_5000_5200_5400_5600,Red (active) marrow,899.1,7.431077623947597e-15,0.0046381138422894,0.0611464277757768,6.114642777577681,Fluence-to-dose response functions
Adult Female,9500,Liver,photon,10.0,1000,7600_7601_7602_7800_7801_7802_8000_8001_8002_8200_8201_8202_8400_8401_8402_8600,Colon wall,450.2518559416332,5.916866054635059e-15,0.0036930173172375286,0.4569382891035494,45.69382891035494,
Adult Female,9500,Liver,photon,10.0,1000,9700_9900,RLung + LLung,949.7733446006616,1.2280152584120023e-14,0.007664668378955218,0.2576006390349192,25.76006390349192,
Adult Female,9500,Liver,photon,10.0,1000,7200_7201_7202_7203,Stomach wall,172.87288770036602,1.5913812395736052e-14,0.009932620447725861,0.3192751262112049,31.927512621120492,
Adult Female,9500,Liver,photon,10.0,1000,6200_6300_6400_6500,Breast-a + Breast-g,512.3095308708365,7.182163978304521e-15,0.0044827541644855175,0.39165927192101946,39.16592719210195,
Adult Female,9500,Liver,photon,10.0,1000,11100_11200,ROvary + LOvary,12.6365476832867,7.802285487098976e-17,4.8698035669264804e-05,0.9994998749,99.94998749,
Adult Female,9500,Liver,photon,10.0,1000,13700_13701,Urinary bladder wall,40.80452677620801,3.621292453323103e-15,0.00226023297086931,0.9994998748999999,99.94998749,
Adult Female,9500,Liver,photon,10.0,1000,11000_11001_11002,Oesophagus wall,43.218221843014405,6.386872418967617e-15,0.0039863722160411305,0.9680748410059583,96.80748410059583,
Adult Female,9500,Liver,photon,10.0,1000,9500,Liver,1810.000002004968,4.845876765e-14,0.0302455838024679,0.1057718287,10.57718287,
Adult Female,9500,Liver,photon,10.0,1000,13200,Thyroid,19.4553068342601,0.0,0.0,0.0,0.0,
Adult Female,9500,Liver,photon,10.0,1000,1400_1500_1700_1800_2000_2100_2300_2500_2700_2900_3000_3200_3300_3500_3600_3800_4000_4200_4400_4600_4800_5000_5200_5400_5600,50-um endosteal region,407.50999999999993,4.411135005397227e-15,0.002753213916485981,0.17152000542002604,17.152000542002604,Direct dose calculation
Adult Female,9500,Liver,photon,10.0,1000,1400_1500_1700_1800_2000_2100_2300_2500_2700_2900_3000_3200_3300_3500_3600_3800_4000_4200_4400_4600_4800_5000_5200_5400_5600,50-um endosteal region,407.51,2.989906414011472e-15,0.0018661528014842,0.0591624971940227,5.916249719402273,Fluence-to-dose response functions
Adult Female,9500,Liver,photon,10.0,1000,6100,Brain,1349.568113424676,1.924328006e-17,1.201071071168873e-05,0.751563255,75.1563255,
Adult Female,9500,Liver,photon,10.0,1000,12000_12100,Salivary glands,71.7597616442942,9.969041407590561e-15,0.006222186240915505,0.9994998749,99.94998749,
Adult Female,9500,Liver,photon,10.0,1000,12200_12201_12300_12301_12400_12401_12500_12501,Skin,2422.0288890218944,2.1059128562008907e-15,0.001314407420200209,0.1320866913254167,13.20866913254167,
Adult Female,9500,Liver,photon,10.0,1000,100_200,RAdrenal + LAdrenal,15.465087135504,1.0175107214964694e-14,0.006350802401581701,0.9994998749000001,99.94998749000001,
Adult Female,9500,Liver,photon,10.0,1000,300_301_302_303_401_402_403_404_405,ET region,19.0777948977352,0.0,0.0,0.0,0.0,
Adult Female,9500,Liver,photon,10.0,1000,7000,Gallbladder wall,8.2011184280042,4.4895362750000006e-14,0.028021481400535,0.4193802968,41.93802968,
Adult Female,9500,Liver,photon,10.0,1000,8700,Heart wall,290.88996946725456,1.041434186e-14,0.006500120922373,0.5337368374,53.37368374,
Adult Female,9500,Liver,photon,10.0,1000,8900_9000_9100_9200_9300_9400,RKidney + LKidney,356.9049464935012,1.6266393908769204e-14,0.010152684519034224,0.3573583975309207,35.735839753092066,
