Phantom,Source Organ ID,Source Organ Name,Source Type,Source Energy (MeV),Number of Particles,Target Organ IDs,Target Region Name,Target Region Mass (g),Dose (Gy/source),SAF (kg^-1),Relative Error,Statistical Uncertainty (%),Calculation Method
Adult Male,6100,Brain,photon,10.0,1000,7600_7601_7602_7800_7801_7802,Right colon wall (ascending + right transverse),199.8816354031003,0.0,0.0,0.0,0.0,
Adult Male,6100,Brain,photon,10.0,1000,8000_8001_8002_8200_8201_8202,Left colon wall (left transverse + descending),199.8816446823837,0.0,0.0,0.0,0.0,
Adult Male,6100,Brain,photon,10.0,1000,8400_8401_8402_8600,Rectosigmoid colon wall (sigmoid + rectum),93.2653449641983,0.0,0.0,0.0,0.0,
Adult Male,6100,Brain,photon,10.0,1000,10000,Extrathoracic lymph nodes,15.9491859978336,8.865670418e-15,0.0055335162365128,0.9994998749,99.94998749,
Adult Male,6100,Brain,photon,10.0,1000,9700_9900,Alveolar-interstitium,1198.7383429115457,1.4131894586346704e-15,0.0008820434830000732,0.6115577584309115,61.155775843091156,
Adult Male,6100,Brain,photon,10.0,1000,10100,Thoracic lymph nodes,15.9492054466992,0.0,0.0,0.0,0.0,
Adult Male,6100,Brain,photon,10.0,1000,6600_6601_6800_6801,Entire lens of eye,0.4563200232799999,0.0,0.0,0.0,0.0,
Adult Male,6100,Brain,photon,10.0,1000,11400,Pituitary gland,0.6218196488647999,9.620593154000002e-14,0.060047019472389794,0.9994998748999998,99.94998748999998,
Adult Male,6100,Brain,photon,10.0,1000,12600,Spinal cord,37.951723316125,3.2151632540000004e-18,2.0067470625715046e-06,0.9994998749,99.94998749,
Adult Male,6100,Brain,photon,10.0,1000,13500_13600,Ureters,16.581775641709697,8.65219336316822e-16,0.0005400274339020382,0.9994998749,99.94998749,
Adult Male,6100,Brain,photon,10.0,1000,11600_11700_11800_11900,Adipose/residual tissue,18212.50240985575,1.5294400750490236e-15,0.0009546014107262693,0.12718499128880706,12.718499128880707,
Adult Male,9500,Liver,photon,10.0,1000,1400_2500_2700_2900_4000_4200_4400_4600_4800_5000_5200_5400_5600,Red (active) marrow,1170.2,7.0412645693450785e-15,0.00439481167052487,0.17026571211241584,17.026571211241585,Direct dose calculation
Adult Male,9500,Liver,photon,10.0,1000,1400_2500_2700_2900_4000_4200_4400_4600_4800_5000_5200_5400_5600,Red (active) marrow,1170.1999999999998,5.497314704952515e-15,0.0034311539616129,0.0646158425072591,6.461584250725911,Fluence-to-dose response functions
Adult Male,9500,Liver,photon,10.0,1000,7600_7601_7602_7800_7801_7802_8000_8001_8002_8200_8201_8202_8400_8401_8402_8600,Colon wall,493.0286250496823,6.509868105170607e-15,0.00406314008519671,0.378665690921101,37.8665690921101,
Adult Male,9500,Liver,photon,10.0,1000,9700_9900,RLung + LLung,1198.7383429115457,9.571056119853833e-15,0.005973783362424424,0.2732942349585176,27.329423495851763,
Adult Male,9500,Liver,photon,10.0,1000,7200_7201_7202_7203,Stomach wall,194.2706753681761,1.5630684253843596e-14,0.009755905761040176,0.4591631042113663,45.91631042113663,
Adult Male,9500,Liver,photon,10.0,1000,6200_6300_6400_6500,Breast-a + Breast-g,25.898324961339796,0.0,0.0,0.0,0.0,
Adult Male,9500,Liver,photon,10.0,1000,12900_13000,Testes,37.2335030541024,0.0,0.0,0.0,0.0,
Adult Male,9500,Liver,photon,10.0,1000,13700_13701,Urinary bladder wall,51.098861067696,1.014439742844495e-14,0.006331634860457939,0.9856451145336976,98.56451145336976,
Adult Male,9500,Liver,photon,10.0,1000,11000_11001_11002,Oesophagus wall,51.805516059568895,2.426949699338449e-15,0.001514782857168099,0.651840937166159,65.1840937166159,
Adult Male,9500,Liver,photon,10.0,1000,9500,Liver,2360.0000048976,4.185223854e-14,0.0261221126633922,0.1056823509,10.56823509,
Adult Male,9500,Liver,photon,10.0,1000,13200,Thyroid,23.350524289154095,8.593305733000001e-15,0.0053635195712138,0.9994998749,99.94998749,
Adult Male,9500,Liver,photon,10.0,1000,1400_1500_1700_1800_2000_2100_2300_2500_2700_2900_3000_3200_3300_3500_3600_3800_4000_4200_4400_4600_4800_5000_5200_5400_5600,50-um endosteal region,544.4000000000001,2.9429957685017503e-15,0.0018368734795204185,0.17166194212359318,17.16619421235932,Direct dose calculation
Adult Male,9500,Liver,photon,10.0,1000,1400_1500_1700_1800_2000_2100_2300_2500_2700_2900_3000_3200_3300_3500_3600_3800_4000_4200_4400_4600_4800_5000_5200_5400_5600,50-um endosteal region,544.4,2.22286823130004e-15,0.001387405223699,0.0637706388568439,6.3770638856843975,Fluence-to-dose response functions
Adult Male,9500,Liver,photon,10.0,1000,6100,Brain,1517.389677890517,3.956684208e-17,2.469568038900913e-05,0.9994998748999999,99.94998749,
Adult Male,9500,Liver,photon,10.0,1000,12000_12100,Salivary glands,88.09072105494198,0.0,0.0,0.0,0.0,
Adult Male,9500,Liver,photon,10.0,1000,12200_12201_12300_12301_12400_12401_12500_12501,Skin,3469.5686797503827,2.225131275149641e-15,0.0013888177045713705,0.1499846513469115,14.99846513469115,
Adult Male,9500,Liver,photon,10.0,1000,100_200,RAdrenal + LAdrenal,17.3654826537696,3.7625960273640053e-14,0.02348427724832389,0.7170711522457496,71.70711522457496,
Adult Male,9500,Liver,photon,10.0,1000,300_301_302_303_401_402_403_404_405,ET region,40.874294211561896,0.0,0.0,0.0,0.0,
Adult Male,9500,Liver,photon,10.0,1000,7000,Gallbladder wall,10.363612759847,6.235607248e-14,0.0389195992231677,0.6088797629,60.88797629,
Adult Male,9500,Liver,photon,10.0,1000,8700,Heart wall,385.83881449935967,6.95175808e-15,0.0043389461139778,0.39437292920000006,39.437292920000004,
Adult Male,9500,Liver,photon,10.0,1000,8900_9000_9100_9200_9300_9400,RKidney + LKidney,422.1460954257534,1.1401831151079926e-14,0.007116463259493883,0.29608217359228484,29.608217359228483,
Adult Male,9500,Liver,photon,10.0,1000,10200_10300_10400_10500,Systemic lymph nodes,157.75215354934082,4.597071154480009e-15,0.0028692661326630265,0.5185344005000001,51.85344005000001,
Adult Male,9500,Liver,photon,10.0,1000,10600_10700_10800_10900,Muscle,29776.620790656812,2.2358767984242745e-15,0.0013955245326741786,0.10530939329130169,10.530939329130169,
Adult Male,9500,Liver,photon,10.0,1000,500_501_600,Oral mucosa,0.132558756435,0.0,0.0,0.0,0.0,
Adult Male,9500,Liver,photon,10.0,1000,11300,Pancreas,173.6312955899076,4.388535224e-14,0.0273910824241884,0.3503194103000001,35.031941030000006,
Adult Male,9500,Liver,photon,10.0,1000,11500,Prostate,17.6181441863475,0.0,0.0,0.0,0.0,
Adult Male,9500,Liver,photon,10.0,1000,7400_7401_7402_7403,Small intestine wall,862.6001132021238,5.559959451298646e-15,0.00347025373689161,0.27376384333751114,27.376384333751112,
Adult Male,9500,Liver,photon,10.0,1000,12700,Spleen,228.399995069508,6.486115745e-15,0.0040483150280422,0.7049036233,70.49036233,
Adult Male,9500,Liver,photon,10.0,1000,13100,Thymus,25.9090285487644,2.7300966450000004e-17,1.7039922983923442e-05,0.9994998748999999,99.94998749,
Adult Male,9500,Liver,photon,10.0,1000,500_13300_13301,Tongue,75.63116131116001,0.0,0.0,0.0,0.0,
Adult Male,9500,Liver,photon,10.0,1000,13400,Tonsils,3.1090947489247,0.0,0.0,0.0,0.0,
Adult Male,9500,Liver,photon,10.0,1000,7600_7601_7602_7800_7801_7802,Right colon wall (ascending + right transverse),199.8816354031003,7.736615732989518e-15,0.004828815730307253,0.4618592117348356,46.18592117348356,
Adult Male,9500,Liver,photon,10.0,1000,8000_8001_8002_8200_8201_8202,Left colon wall (left transverse + descending),199.8816446823837,8.320643541804535e-15,0.005193337217152888,0.591252759399209,59.1252759399209,
Adult Male,9500,Liver,photon,10.0,1000,8400_8401_8402_8600,Rectosigmoid colon wall (sigmoid + rectum),93.2653449641983,0.0,0.0,0.0,0.0,
Adult Male,9500,Liver,photon,10.0,1000,10000,Extrathoracic lymph nodes,15.9491859978336,1.158371962e-14,0.0072299891124243,0.9994998749,99.94998749,
Adult Male,9500,Liver,photon,10.0,1000,9700_9900,Alveolar-interstitium,1198.7383429115457,9.571056119853833e-15,0.005973783362424424,0.2732942349585176,27.329423495851763,
Adult Male,9500,Liver,photon,10.0,1000,10100,Thoracic lymph nodes,15.9492054466992,5.4479082430000014e-14,0.0340031687355162,0.5110229775,51.102297750000005,
Adult Male,9500,Liver,photon,10.0,1000,6600_6601_6800_6801,Entire lens of eye,0.4563200232799999,0.0,0.0,0.0,0.0,
Adult Male,9500,Liver,photon,10.0,1000,11400,Pituitary gland,0.6218196488647999,0.0,0.0,0.0,0.0,
Adult Male,9500,Liver,photon,10.0,1000,12600,Spinal cord,37.951723316125,1.472180149e-16,9.188625759225068e-05,0.9994998749,99.94998749,
Adult Male,9500,Liver,photon,10.0,1000,13500_13600,Ureters,16.581775641709697,1.443674340188418e-16,9.010706494848039e-05,0.9994998748999999,99.94998749,
Adult Male,9500,Liver,photon,10.0,1000,11600_11700_11800_11900,Adipose/residual tissue,18212.50240985575,4.485568443782525e-15,0.0027996716145984924,0.08827040064518542,8.827040064518542,
