
=====================================================================
 Run #0 / Number of event processed : 100000000
=====================================================================
organ ID|      Organ Mass (g)   Dose (Gy/source)     Relative Error
   11700|           11176.900          8.705e-16              0.000
   11800|            1549.842          1.326e-16              0.002
   11900|            4510.134          9.774e-19              0.012
   12000|              44.045          2.488e-15              0.003
   12100|              44.045          2.397e-15              0.003
   12200|             259.230          1.311e-15              0.001
   12201|               8.470          1.074e-15              0.004
   12300|            1271.006          6.273e-16              0.001
   12301|              38.418          5.390e-16              0.002
   12400|             575.709          9.272e-17              0.003
   12401|              18.843          8.158e-17              0.009
   12500|            1259.982          7.889e-19              0.023
   12501|              37.790          5.593e-19              0.075
   12600|              37.952          3.908e-15              0.002
   12700|             228.400          3.749e-16              0.003
   12800|              50.727          1.322e-15              0.003
   12801|               0.043          1.536e-15              0.028
   12900|              18.617          3.289e-18              0.094
   13000|              18.617          3.194e-18              0.098
   13100|              25.909          1.867e-14              0.001
   13200|              23.351          2.021e-13              0.000
   13300|              20.993          1.682e-15              0.005
   13301|              54.552          2.469e-15              0.002
   13400|               3.109          1.462e-15              0.012
   13500|               8.809          7.419e-17              0.029
   13600|               7.773          5.609e-17              0.035
   13700|              49.781          1.422e-17              0.026
   13701|               1.318          1.409e-17              0.079
   13800|             200.000          1.411e-17              0.015
   14000|               0.140          5.862e-15              0.004
=====================================================================

