Organ ID,Organ Mass (g),Dose (Gy/source),Relative Error
7401,2.264442035,7.9484393e-16,0.4593003691
7402,5.691843593,1.582497711e-15,0.3705230391
7403,840.0963485,9.084792823e-16,0.09497982212
7500,53.33739729,8.562068353e-16,0.2588986217
7501,296.6626081,1.07442671e-15,0.1472804982
7600,3.071450222,1.825831991e-15,0.9999499987
7601,0.2233495664,3.666651975e-15,0.9999499987
7602,116.6341778,1.972288745e-15,0.1959550047
7700,55.00000064,1.562411609e-15,0.2922599008
7800,3.992697541,4.501232931e-15,0.4424105471
7801,0.2886113451,5.621991434e-15,0.5938371701
7802,75.67134897,3.80318107e-15,0.1663145876
7900,95.00000217,3.562137535e-15,0.1592274442
8000,2.823670214,1.35189464e-16,0.9999499987
8001,0.204972319,0,0
8002,76.9240245,1.22691083e-15,0.2532703603
8100,39.99999291,9.751344456e-16,0.3421342867
8200,2.77943439,9.434442126e-16,0.7389702603
8201,0.2033227536,1.053624847e-15,0.9999499987
8202,116.9462205,5.892843554e-16,0.351190572
8300,35.00000918,4.760203627e-16,0.4150830355
8400,4.450942357,9.336743408e-16,0.9999499987
8401,0.3235627551,2.55468706e-16,0.9999499987
8402,48.52422396,3.787030335e-16,0.5448829108
8500,74.99999545,2.08186573e-16,0.6055272267
8600,39.97632662,9.433035885e-17,0.5755007192
8700,385.8388145,2.163753802e-15,0.09435645838
8800,510.0000095,2.202683921e-15,0.08761690244
8900,162.3384466,5.344929982e-16,0.2620114307
9000,38.35928192,2.922589446e-16,0.4195895745
9100,7.651796292,1.949518106e-16,0.6894887802
9200,166.5419457,3.484570791e-15,0.1180164274
9300,39.36213816,3.400188013e-15,0.2635650589
9400,7.892486789,4.908023557e-15,0.4380345817
9500,2360.000005,1.1517495e-14,0.01695388993
9700,545.8768934,7.659180325e-16,0.1264935785
9900,652.8614496,3.077327655e-15,0.06282928802
10000,15.949186,0,0
10100,15.94920545,2.921520528e-15,0.3542787857
10200,5.509725194,1.352875505e-17,0.7092163072
10300,130.2035224,4.0904987e-16,0.259185895
10400,11.01945242,1.924005952e-16,0.6976974132
10500,11.01945355,0,0
10600,1200.827799,1.605993654e-16,0.1948593283
10700,14844.72969,5.766667311e-16,0.02947607051
10800,2843.506922,3.424195318e-16,0.08970935483
10900,10887.72913,7.623110499e-18,0.3141265683
11000,1.919393001,2.906200247e-19,0.9999499987
11001,0.1030714171,0,0
11002,49.78305164,2.984518041e-15,0.2275337739
11003,22.86999766,2.27562099e-15,0.4029943218
11300,173.6312956,4.109455014e-15,0.1108314143
11400,0.6218196488,0,0
11500,17.61814419,0,0
11600,975.6224151,1.100968433e-16,0.2250020102
11700,11176.90036,9.529522568e-16,0.02585073721
11800,1549.841515,3.333115882e-16,0.1119689062
11900,4510.133509,1.025442398e-17,0.4492789075
12000,44.04535869,0,0
12100,44.04536237,2.136482963e-16,0.9427447599
12200,259.2303086,1.149398944e-16,0.4543759849
12201,8.470001531,1.67537268e-16,0.7950950413
12300,1271.006475,5.519849614e-16,0.09298711766
12301,38.41782704,4.01943553e-16,0.2488550536
12400,575.7089401,2.1366569e-16,0.2075752313
12401,18.84302052,1.123181648e-16,0.3896504607
12500,1259.982016,2.294120113e-18,0.7323183662
12501,37.78988121,0,0
12600,37.95172332,1.22325982e-15,0.3785350474
12700,228.3999951,1.09989019e-15,0.1817501056
12800,50.72662088,5.527280921e-17,0.7921659518
12801,0.04313799171,0,0
12900,18.61675322,0,0
13000,18.61674984,3.454611753e-17,0.9999499987
13100,25.90902855,1.274784094e-15,0.4673139595
13200,23.35052429,3.956196354e-16,0.6333591894
13300,20.99303754,1.592273916e-16,0.7581937913
13301,54.55215826,2.703734481e-16,0.5774139041
13400,3.109094749,0,0
13500,8.809067047,3.429253186e-15,0.5679965652
13600,7.772708595,2.835478057e-15,0.6110617537
13700,49.78112324,1.28698641e-16,0.6687112753
13701,1.317737832,0,0
13800,200.000003,2.33037451e-16,0.4289213119
14000,0.1401650804,1.896974957e-16,0.9999499987
