
=====================================================================
 Run #0 / Number of event processed : 1000
=====================================================================
organ ID|      Organ Mass (g)   Dose (Gy/source)     Relative Error
   11600|             844.543          1.228e-14              0.217
   11700|           11513.363          4.609e-15              0.107
   11800|            2171.588          3.044e-16              0.610
   11900|            7795.948          1.819e-18              0.999
   12000|              35.880          1.862e-14              0.810
   12100|              35.880          1.337e-14              0.999
   12200|             155.582          7.752e-15              0.349
   12201|               6.324          3.927e-15              0.373
   12300|             871.603          5.708e-15              0.165
   12301|              32.368          6.821e-15              0.328
   12400|             380.905          2.164e-15              0.524
   12401|              15.598          1.233e-15              0.514
   12500|             924.584          0.000e+00               -nan
   12501|              35.025          0.000e+00               -nan
   12600|              19.098          1.003e-13              0.491
   12700|             187.400          8.290e-17              0.999
   12800|              40.562          6.834e-16              0.588
   12801|               0.036          4.949e-15              0.999
   13100|              20.503          1.356e-13              0.579
   13200|              19.455          4.071e-13              0.268
   13300|              20.995          8.336e-17              0.999
   13301|              40.415          2.484e-14              0.623
   13400|               3.075          0.000e+00               -nan
   13500|               7.689          0.000e+00               -nan
   13600|               7.689          0.000e+00               -nan
   13700|              39.459          0.000e+00               -nan
   13701|               1.345          0.000e+00               -nan
   13800|             200.000          0.000e+00               -nan
   13900|              81.993          0.000e+00               -nan
   14000|               0.036          1.024e-13              0.585
=====================================================================

