
=====================================================================
 Run #0 / Number of event processed : 100000000
=====================================================================
organ ID|      Organ Mass (g)   Dose (Gy/source)     Relative Error
   11600|             844.543          1.852e-15              0.001
   11700|           11513.363          1.007e-15              0.000
   11800|            2171.588          2.234e-16              0.001
   11900|            7795.948          1.543e-18              0.008
   12000|              35.880          3.863e-15              0.002
   12100|              35.880          4.221e-15              0.002
   12200|             155.582          1.169e-15              0.002
   12201|               6.324          9.729e-16              0.004
   12300|             871.603          9.279e-16              0.001
   12301|              32.368          8.412e-16              0.002
   12400|             380.905          1.496e-16              0.003
   12401|              15.598          1.315e-16              0.008
   12500|             924.584          1.156e-18              0.022
   12501|              35.025          9.924e-19              0.064
   12600|              19.098          5.213e-15              0.003
   12700|             187.400          3.139e-16              0.003
   12800|              40.562          2.603e-15              0.003
   12801|               0.036          2.851e-15              0.021
   13100|              20.503          1.876e-14              0.001
   13200|              19.455          2.387e-13              0.000
   13300|              20.995          3.272e-15              0.003
   13301|              40.415          5.430e-15              0.002
   13400|               3.075          3.293e-15              0.008
   13500|               7.689          6.498e-17              0.033
   13600|               7.689          7.222e-17              0.032
   13700|              39.459          1.458e-17              0.029
   13701|               1.345          1.375e-17              0.081
   13800|             200.000          1.427e-17              0.015
   13900|              81.993          1.271e-17              0.023
   14000|               0.036          1.783e-14              0.004
=====================================================================

