
=====================================================================
 Run #0 / Number of event processed : 1000
=====================================================================
organ ID|      Organ Mass (g)   Dose (Gy/source)     Relative Error
   11600|             844.543          7.621e-14              0.075
   11700|           11513.363          5.150e-17              0.560
   11800|            2171.588          0.000e+00               -nan
   11900|            7795.948          0.000e+00               -nan
   12000|              35.880          1.321e-14              0.999
   12100|              35.880          2.631e-14              0.401
   12200|             155.582          6.555e-14              0.097
   12201|               6.324          6.250e-14              0.147
   12300|             871.603          4.146e-16              0.967
   12301|              32.368          3.610e-17              0.999
   12400|             380.905          0.000e+00               -nan
   12401|              15.598          0.000e+00               -nan
   12500|             924.584          0.000e+00               -nan
   12501|              35.025          0.000e+00               -nan
   12600|              19.098          8.747e-15              0.999
   12700|             187.400          0.000e+00               -nan
   12800|              40.562          5.865e-16              0.999
   12801|               0.036          0.000e+00               -nan
   13100|              20.503          0.000e+00               -nan
   13200|              19.455          0.000e+00               -nan
   13300|              20.995          6.603e-16              0.999
   13301|              40.415          2.849e-16              0.999
   13400|               3.075          0.000e+00               -nan
   13500|               7.689          3.249e-16              0.999
   13600|               7.689          0.000e+00               -nan
   13700|              39.459          0.000e+00               -nan
   13701|               1.345          0.000e+00               -nan
   13800|             200.000          0.000e+00               -nan
   13900|              81.993          0.000e+00               -nan
   14000|               0.036          4.289e-14              0.466
=====================================================================

