Phantom,Source Organ ID,Source Organ Name,Source Type,Source Energy (MeV),Target Organ IDs,Target Region Name,Target Region Mass (g),Dose (Gy/source),SAF (kg^-1),Relative Error,Statistical Uncertainty (%),Calculation Method
Adult Female,9500,Liver,electron,10.0,7200_7201_7202_7203,Stomach wall,172.87288770036602,7.010606851008202e-17,4.375676627804722e-05,0.9949874371,99.49874371,
Adult Female,9500,Liver,electron,10.0,6200_6300_6400_6500,Breast-a + Breast-g,512.3095308708365,1.0327160312527788e-14,0.0064457064804057,0.9935671895332464,99.35671895332464,
Adult Female,9500,Liver,electron,10.0,11100_11200,ROvary + LOvary,12.6365476832867,0.0,0.0,0.0,0.0,
Adult Female,9500,Liver,electron,10.0,13700_13701,Urinary bladder wall,40.80452677620801,0.0,0.0,0.0,0.0,
Adult Female,9500,Liver,electron,10.0,11000_11001_11002,Oesophagus wall,43.218221843014405,0.0,0.0,0.0,0.0,
Adult Female,9500,Liver,electron,10.0,9500,Liver,1810.000002004968,6.038720433e-13,0.3769072838070347,0.0499754082,4.99754082,
Adult Female,9500,Liver,electron,10.0,13200,Thyroid,19.4553068342601,0.0,0.0,0.0,0.0,
Adult Female,9500,Liver,electron,10.0,1400_1500_1700_1800_2000_2100_2300_2500_2700_2900_3000_3200_3300_3500_3600_3800_4000_4200_4400_4600_4800_5000_5200_5400_5600,50-um endosteal region,407.50999999999993,6.338643268589237e-15,0.0039562699480671,0.2730389380284949,27.303893802849487,Direct dose calculation
Adult Female,9500,Liver,electron,10.0,6100,Brain,1349.568113424676,0.0,0.0,0.0,0.0,
Adult Female,9500,Liver,electron,10.0,12000_12100,Salivary glands,71.7597616442942,0.0,0.0,0.0,0.0,
Adult Female,9500,Liver,electron,10.0,12200_12201_12300_12301_12400_12401_12500_12501,Skin,2422.0288890218944,3.2528428534242457e-15,0.0020302648187443,0.3311548134790569,33.11548134790569,
Adult Female,9500,Liver,electron,10.0,100_200,RAdrenal + LAdrenal,15.465087135504,2.546418349224685e-13,0.1589349323406025,0.9949874371,99.49874371,
Adult Female,9500,Liver,electron,10.0,300_301_302_303_401_402_403_404_405,ET region,19.0777948977352,0.0,0.0,0.0,0.0,
Adult Female,9500,Liver,electron,10.0,7000,Gallbladder wall,8.2011184280042,4.257223789e-13,0.2657150091105539,0.5940733369,59.40733369,
Adult Female,9500,Liver,electron,10.0,8700,Heart wall,290.88996946725456,5.0103514150000015e-14,0.0312721538229617,0.7768401923999999,77.68401924,
Adult Female,9500,Liver,electron,10.0,8900_9000_9100_9200_9300_9400,RKidney + LKidney,356.9049464935012,9.084216399195288e-14,0.0566992190899461,0.3735107421676499,37.35107421676499,
Adult Female,9500,Liver,electron,10.0,10200_10300_10400_10500,Systemic lymph nodes,125.5694786065128,0.0,0.0,0.0,0.0,
Adult Female,9500,Liver,electron,10.0,10600_10700_10800_10900,Muscle,17926.43830028058,2.6647855420773454e-15,0.0016632283142368,0.2716357384999999,27.163573849999995,
Adult Female,9500,Liver,electron,10.0,500_501_600,Oral mucosa,0.101086645065,0.0,0.0,0.0,0.0,
Adult Female,9500,Liver,electron,10.0,11300,Pancreas,144.55161999975547,5.523469424e-15,0.0034474784532404,0.9481454522,94.81454522,
Adult Female,9500,Liver,electron,10.0,7400_7401_7402_7403,Small intestine wall,755.7556190799887,0.0,0.0,0.0,0.0,
Adult Female,9500,Liver,electron,10.0,12700,Spleen,187.399994554262,0.0,0.0,0.0,0.0,
Adult Female,9500,Liver,electron,10.0,13100,Thymus,20.5027913149354,0.0,0.0,0.0,0.0,
Adult Female,9500,Liver,electron,10.0,13900,Uterus/cervix,81.99316851612399,0.0,0.0,0.0,0.0,
Adult Female,9500,Liver,electron,10.0,500_13300_13301,Tongue,61.4766985224,0.0,0.0,0.0,0.0,
Adult Female,9500,Liver,electron,10.0,13400,Tonsils,3.0754149242855,0.0,0.0,0.0,0.0,
Adult Female,9500,Liver,electron,10.0,7600_7601_7602_7800_7801_7802,Right colon wall (ascending + right transverse),181.3506581257728,6.747515574448207e-16,0.0004211467968798,0.9949874371,99.49874371,
Adult Female,9500,Liver,electron,10.0,8000_8001_8002_8200_8201_8202,Left colon wall (left transverse + descending),181.344670568124,0.0,0.0,0.0,0.0,
Adult Female,9500,Liver,electron,10.0,8400_8401_8402_8600,Rectosigmoid colon wall (sigmoid + rectum),87.5565272477364,0.0,0.0,0.0,0.0,
Adult Female,9500,Liver,electron,10.0,10000,Extrathoracic lymph nodes,12.6954704544888,0.0,0.0,0.0,0.0,
Adult Female,9500,Liver,electron,10.0,9700_9900,Alveolar-interstitium,949.7733446006616,2.9140878039791484e-14,0.0181883054723123,0.5040808600792821,50.40808600792821,
Adult Female,9500,Liver,electron,10.0,10100,Thoracic lymph nodes,12.6954425665464,0.0,0.0,0.0,0.0,
Adult Female,9500,Liver,electron,10.0,6600_6601_6800_6801,Entire lens of eye,0.4563200427839999,0.0,0.0,0.0,0.0,
Adult Female,9500,Liver,electron,10.0,11400,Pituitary gland,0.6150875890969,0.0,0.0,0.0,0.0,
Adult Female,9500,Liver,electron,10.0,12600,Spinal cord,19.098306243841296,0.0,0.0,0.0,0.0,
Adult Female,9500,Liver,electron,10.0,13500_13600,Ureters,15.377096770091198,0.0,0.0,0.0,0.0,
Adult Female,9500,Liver,electron,10.0,11600_11700_11800_11900,Adipose/residual tissue,22325.44390576201,7.245920998888703e-15,0.0045225481667392,0.1643584940678958,16.435849406789583,
Adult Female,9500,Liver,photon,10.0,1400_2500_2700_2900_4000_4200_4400_4600_4800_5000_5200_5400_5600,Red (active) marrow,899.1,1.5071056845325324e-15,0.0009406613806181,0.9944071655,99.44071655,Direct dose calculation
Adult Female,9500,Liver,photon,10.0,1400_2500_2700_2900_4000_4200_4400_4600_4800_5000_5200_5400_5600,Red (active) marrow,899.1,7.123330372087107e-15,0.0044460331157766,0.1892306174341003,18.923061743410035,Fluence-to-dose response functions
Adult Female,9500,Liver,photon,10.0,7600_7601_7602_7800_7801_7802_8000_8001_8002_8200_8201_8202_8400_8401_8402_8600,Colon wall,450.2518559416332,2.9548680799416404e-16,0.0001844283593479,0.7108780783397007,71.08780783397007,
Adult Female,9500,Liver,photon,10.0,9700_9900,RLung + LLung,949.7733446006616,2.6259657038176963e-14,0.0163899887696018,0.7142759598961941,71.4275959896194,
Adult Female,9500,Liver,photon,10.0,7200_7201_7202_7203,Stomach wall,172.87288770036602,1.9426742866052856e-14,0.0121252191885691,0.9949874371,99.49874371,
Adult Female,9500,Liver,photon,10.0,6200_6300_6400_6500,Breast-a + Breast-g,512.3095308708365,1.3848772908850053e-15,0.0008643724178073,0.7902390331004521,79.02390331004521,
Adult Female,9500,Liver,photon,10.0,11100_11200,ROvary + LOvary,12.6365476832867,0.0,0.0,0.0,0.0,
Adult Female,9500,Liver,photon,10.0,13700_13701,Urinary bladder wall,40.80452677620801,0.0,0.0,0.0,0.0,
Adult Female,9500,Liver,photon,10.0,11000_11001_11002,Oesophagus wall,43.218221843014405,0.0,0.0,0.0,0.0,
Adult Female,9500,Liver,photon,10.0,9500,Liver,1810.000002004968,4.640423114e-14,0.0289632429753702,0.3538564008999999,35.385640089999995,
Adult Female,9500,Liver,photon,10.0,13200,Thyroid,19.4553068342601,0.0,0.0,0.0,0.0,
Adult Female,9500,Liver,photon,10.0,1400_1500_1700_1800_2000_2100_2300_2500_2700_2900_3000_3200_3300_3500_3600_3800_4000_4200_4400_4600_4800_5000_5200_5400_5600,50-um endosteal region,407.50999999999993,5.25509452202891e-16,0.0003279972014639,0.9944071655,99.44071655,Direct dose calculation
Adult Female,9500,Liver,photon,10.0,1400_1500_1700_1800_2000_2100_2300_2500_2700_2900_3000_3200_3300_3500_3600_3800_4000_4200_4400_4600_4800_5000_5200_5400_5600,50-um endosteal region,407.51,3.176663615961374e-15,0.0019827174785533,0.1793682994899326,17.936829948993267,Fluence-to-dose response functions
Adult Female,9500,Liver,photon,10.0,6100,Brain,1349.568113424676,0.0,0.0,0.0,0.0,
Adult Female,9500,Liver,photon,10.0,12000_12100,Salivary glands,71.7597616442942,0.0,0.0,0.0,0.0,
Adult Female,9500,Liver,photon,10.0,12200_12201_12300_12301_12400_12401_12500_12501,Skin,2422.0288890218944,4.1082114935562026e-15,0.0025641439316836,0.4171178167695961,41.71178167695962,
Adult Female,9500,Liver,photon,10.0,100_200,RAdrenal + LAdrenal,15.465087135504,0.0,0.0,0.0,0.0,
Adult Female,9500,Liver,photon,10.0,300_301_302_303_401_402_403_404_405,ET region,19.0777948977352,0.0,0.0,0.0,0.0,
Adult Female,9500,Liver,photon,10.0,7000,Gallbladder wall,8.2011184280042,0.0,0.0,0.0,0.0,
Adult Female,9500,Liver,photon,10.0,8700,Heart wall,290.88996946725456,0.0,0.0,0.0,0.0,
Adult Female,9500,Liver,photon,10.0,8900_9000_9100_9200_9300_9400,RKidney + LKidney,356.9049464935012,2.1340476359840783e-14,0.0133196776853269,0.6948923594851812,69.48923594851813,
Adult Female,9500,Liver,photon,10.0,10200_10300_10400_10500,Systemic lymph nodes,125.5694786065128,0.0,0.0,0.0,0.0,
Adult Female,9500,Liver,photon,10.0,10600_10700_10800_10900,Muscle,17926.43830028058,5.698459980065035e-16,0.0003556698967602,0.5010929359569114,50.10929359569114,
Adult Female,9500,Liver,photon,10.0,500_501_600,Oral mucosa,0.101086645065,0.0,0.0,0.0,0.0,
Adult Female,9500,Liver,photon,10.0,11300,Pancreas,144.55161999975547,7.948787988000003e-14,0.0496124323580698,0.9949874371,99.49874371,
Adult Female,9500,Liver,photon,10.0,7400_7401_7402_7403,Small intestine wall,755.7556190799887,5.611590230332309e-15,0.0035024791344775,0.8461274083000001,84.61274083,
Adult Female,9500,Liver,photon,10.0,12700,Spleen,187.399994554262,0.0,0.0,0.0,0.0,
Adult Female,9500,Liver,photon,10.0,13100,Thymus,20.5027913149354,0.0,0.0,0.0,0.0,
Adult Female,9500,Liver,photon,10.0,13900,Uterus/cervix,81.99316851612399,0.0,0.0,0.0,0.0,
Adult Female,9500,Liver,photon,10.0,500_13300_13301,Tongue,61.4766985224,0.0,0.0,0.0,0.0,
Adult Female,9500,Liver,photon,10.0,13400,Tonsils,3.0754149242855,0.0,0.0,0.0,0.0,
Adult Female,9500,Liver,photon,10.0,7600_7601_7602_7800_7801_7802,Right colon wall (ascending + right transverse),181.3506581257728,3.13777794526168e-16,0.0001958446951899,0.9949874371,99.49874371,
Adult Female,9500,Liver,photon,10.0,8000_8001_8002_8200_8201_8202,Left colon wall (left transverse + descending),181.344670568124,0.0,0.0,0.0,0.0,
Adult Female,9500,Liver,photon,10.0,8400_8401_8402_8600,Rectosigmoid colon wall (sigmoid + rectum),87.5565272477364,8.696059169596148e-16,0.0005427653221908,0.9949874371,99.49874371,
Adult Female,9500,Liver,photon,10.0,10000,Extrathoracic lymph nodes,12.6954704544888,0.0,0.0,0.0,0.0,
Adult Female,9500,Liver,photon,10.0,9700_9900,Alveolar-interstitium,949.7733446006616,2.6259657038176963e-14,0.0163899887696018,0.7142759598961941,71.4275959896194,
Adult Female,9500,Liver,photon,10.0,10100,Thoracic lymph nodes,12.6954425665464,0.0,0.0,0.0,0.0,
Adult Female,9500,Liver,photon,10.0,6600_6601_6800_6801,Entire lens of eye,0.4563200427839999,0.0,0.0,0.0,0.0,
Adult Female,9500,Liver,photon,10.0,11400,Pituitary gland,0.6150875890969,0.0,0.0,0.0,0.0,
Adult Female,9500,Liver,photon,10.0,12600,Spinal cord,19.098306243841296,0.0,0.0,0.0,0.0,
Adult Female,9500,Liver,photon,10.0,13500_13600,Ureters,15.377096770091198,0.0,0.0,0.0,0.0,
Adult Female,9500,Liver,photon,10.0,11600_11700_11800_11900,Adipose/residual tissue,22325.44390576201,5.358765245339068e-15,0.003344678190669,0.2674585213271379,26.7458521327138,
Adult Female,13200,Thyroid,electron,1.0,1400_2500_2700_2900_4000_4200_4400_4600_4800_5000_5200_5400_5600,Red (active) marrow,899.1,0.0,0.0,0.0,0.0,Direct dose calculation
Adult Female,13200,Thyroid,electron,1.0,7600_7601_7602_7800_7801_7802_8000_8001_8002_8200_8201_8202_8400_8401_8402_8600,Colon wall,450.2518559416332,0.0,0.0,0.0,0.0,
Adult Female,13200,Thyroid,electron,1.0,9700_9900,RLung + LLung,949.7733446006616,0.0,0.0,0.0,0.0,
Adult Female,13200,Thyroid,electron,1.0,7200_7201_7202_7203,Stomach wall,172.87288770036602,0.0,0.0,0.0,0.0,
Adult Female,13200,Thyroid,electron,1.0,6200_6300_6400_6500,Breast-a + Breast-g,512.3095308708365,0.0,0.0,0.0,0.0,
Adult Female,13200,Thyroid,electron,1.0,11100_11200,ROvary + LOvary,12.6365476832867,0.0,0.0,0.0,0.0,
Adult Female,13200,Thyroid,electron,1.0,13700_13701,Urinary bladder wall,40.80452677620801,0.0,0.0,0.0,0.0,
Adult Female,13200,Thyroid,electron,1.0,11000_11001_11002,Oesophagus wall,43.218221843014405,7.392277617442855e-14,0.4613896783020563,0.5673744015515878,56.73744015515878,
Adult Female,13200,Thyroid,electron,1.0,9500,Liver,1810.000002004968,0.0,0.0,0.0,0.0,
Adult Female,13200,Thyroid,electron,1.0,13200,Thyroid,19.4553068342601,7.095254694e-12,44.285096558214086,0.03253473986,3.2534739860000004,
Adult Female,13200,Thyroid,electron,1.0,1400_1500_1700_1800_2000_2100_2300_2500_2700_2900_3000_3200_3300_3500_3600_3800_4000_4200_4400_4600_4800_5000_5200_5400_5600,50-um endosteal region,407.50999999999993,0.0,0.0,0.0,0.0,Direct dose calculation
Adult Female,13200,Thyroid,electron,1.0,6100,Brain,1349.568113424676,0.0,0.0,0.0,0.0,
Adult Female,13200,Thyroid,electron,1.0,12000_12100,Salivary glands,71.7597616442942,0.0,0.0,0.0,0.0,
Adult Female,13200,Thyroid,electron,1.0,12200_12201_12300_12301_12400_12401_12500_12501,Skin,2422.0288890218944,0.0,0.0,0.0,0.0,
Adult Female,13200,Thyroid,electron,1.0,100_200,RAdrenal + LAdrenal,15.465087135504,0.0,0.0,0.0,0.0,
Adult Female,13200,Thyroid,electron,1.0,300_301_302_303_401_402_403_404_405,ET region,19.0777948977352,0.0,0.0,0.0,0.0,
Adult Female,13200,Thyroid,electron,1.0,7000,Gallbladder wall,8.2011184280042,0.0,0.0,0.0,0.0,
Adult Female,13200,Thyroid,electron,1.0,8700,Heart wall,290.88996946725456,5.630274349e-17,0.0003514140844098,0.9949874371,99.49874371,
Adult Female,13200,Thyroid,electron,1.0,8900_9000_9100_9200_9300_9400,RKidney + LKidney,356.9049464935012,0.0,0.0,0.0,0.0,
Adult Female,13200,Thyroid,electron,1.0,10200_10300_10400_10500,Systemic lymph nodes,125.5694786065128,0.0,0.0,0.0,0.0,
Adult Female,13200,Thyroid,electron,1.0,10600_10700_10800_10900,Muscle,17926.43830028058,3.0985762465186627e-16,0.0019339791760555,0.3946200393999999,39.46200394,
Adult Female,13200,Thyroid,electron,1.0,500_501_600,Oral mucosa,0.101086645065,0.0,0.0,0.0,0.0,
Adult Female,13200,Thyroid,electron,1.0,11300,Pancreas,144.55161999975547,0.0,0.0,0.0,0.0,
Adult Female,13200,Thyroid,electron,1.0,7400_7401_7402_7403,Small intestine wall,755.7556190799887,0.0,0.0,0.0,0.0,
Adult Female,13200,Thyroid,electron,1.0,12700,Spleen,187.399994554262,0.0,0.0,0.0,0.0,
Adult Female,13200,Thyroid,electron,1.0,13100,Thymus,20.5027913149354,0.0,0.0,0.0,0.0,
Adult Female,13200,Thyroid,electron,1.0,13900,Uterus/cervix,81.99316851612399,0.0,0.0,0.0,0.0,
Adult Female,13200,Thyroid,electron,1.0,500_13300_13301,Tongue,61.4766985224,0.0,0.0,0.0,0.0,
Adult Female,13200,Thyroid,electron,1.0,13400,Tonsils,3.0754149242855,0.0,0.0,0.0,0.0,
Adult Female,13200,Thyroid,electron,1.0,7600_7601_7602_7800_7801_7802,Right colon wall (ascending + right transverse),181.3506581257728,0.0,0.0,0.0,0.0,
Adult Female,13200,Thyroid,electron,1.0,8000_8001_8002_8200_8201_8202,Left colon wall (left transverse + descending),181.344670568124,0.0,0.0,0.0,0.0,
Adult Female,13200,Thyroid,electron,1.0,8400_8401_8402_8600,Rectosigmoid colon wall (sigmoid + rectum),87.5565272477364,0.0,0.0,0.0,0.0,
Adult Female,13200,Thyroid,electron,1.0,10000,Extrathoracic lymph nodes,12.6954704544888,0.0,0.0,0.0,0.0,
Adult Female,13200,Thyroid,electron,1.0,9700_9900,Alveolar-interstitium,949.7733446006616,0.0,0.0,0.0,0.0,
Adult Female,13200,Thyroid,electron,1.0,10100,Thoracic lymph nodes,12.6954425665464,0.0,0.0,0.0,0.0,
Adult Female,13200,Thyroid,electron,1.0,6600_6601_6800_6801,Entire lens of eye,0.4563200427839999,0.0,0.0,0.0,0.0,
Adult Female,13200,Thyroid,electron,1.0,11400,Pituitary gland,0.6150875890969,0.0,0.0,0.0,0.0,
Adult Female,13200,Thyroid,electron,1.0,12600,Spinal cord,19.098306243841296,0.0,0.0,0.0,0.0,
Adult Female,13200,Thyroid,electron,1.0,13500_13600,Ureters,15.377096770091198,0.0,0.0,0.0,0.0,
Adult Female,13200,Thyroid,electron,1.0,11600_11700_11800_11900,Adipose/residual tissue,22325.44390576201,5.226741075666816e-16,0.0032622751853632,0.2293821207999999,22.93821208,
Adult Female,13200,Thyroid,electron,10.0,1400_2500_2700_2900_4000_4200_4400_4600_4800_5000_5200_5400_5600,Red (active) marrow,899.1,2.3055295979572333e-14,0.0143899839070888,0.3374970474394908,33.74970474394908,Direct dose calculation
Adult Female,13200,Thyroid,electron,10.0,7600_7601_7602_7800_7801_7802_8000_8001_8002_8200_8201_8202_8400_8401_8402_8600,Colon wall,450.2518559416332,0.0,0.0,0.0,0.0,
Adult Female,13200,Thyroid,electron,10.0,9700_9900,RLung + LLung,949.7733446006616,1.80692623971779e-14,0.0112779465220804,0.623754202291571,62.3754202291571,
Adult Female,13200,Thyroid,electron,10.0,7200_7201_7202_7203,Stomach wall,172.87288770036602,0.0,0.0,0.0,0.0,
Adult Female,13200,Thyroid,electron,10.0,6200_6300_6400_6500,Breast-a + Breast-g,512.3095308708365,2.938313026209585e-16,0.0001833950741669,0.7509499008591081,75.09499008591081,
Adult Female,13200,Thyroid,electron,10.0,11100_11200,ROvary + LOvary,12.6365476832867,0.0,0.0,0.0,0.0,
Adult Female,13200,Thyroid,electron,10.0,13700_13701,Urinary bladder wall,40.80452677620801,0.0,0.0,0.0,0.0,
Adult Female,13200,Thyroid,electron,10.0,11000_11001_11002,Oesophagus wall,43.218221843014405,9.279193567950593e-13,0.5791617085804516,0.2499877159182565,24.99877159182565,
Adult Female,13200,Thyroid,electron,10.0,9500,Liver,1810.000002004968,7.305176645e-16,0.000455953263203,0.7721921566,77.21921565999999,
Adult Female,13200,Thyroid,electron,10.0,13200,Thyroid,19.4553068342601,1.390723104e-11,8.68021087367878,0.09348483837,9.348483837,
Adult Female,13200,Thyroid,electron,10.0,1400_1500_1700_1800_2000_2100_2300_2500_2700_2900_3000_3200_3300_3500_3600_3800_4000_4200_4400_4600_4800_5000_5200_5400_5600,50-um endosteal region,407.50999999999993,8.688942419204981e-15,0.0054232112956938,0.3047045218870364,30.470452188703646,Direct dose calculation
Adult Female,13200,Thyroid,electron,10.0,6100,Brain,1349.568113424676,2.6082675409999997e-16,0.0001627952552577,0.7806539797,78.06539796999999,
Adult Female,13200,Thyroid,electron,10.0,12000_12100,Salivary glands,71.7597616442942,0.0,0.0,0.0,0.0,
Adult Female,13200,Thyroid,electron,10.0,12200_12201_12300_12301_12400_12401_12500_12501,Skin,2422.0288890218944,7.98946798290729e-15,0.0049866336915432,0.1964409075607829,19.64409075607829,
Adult Female,13200,Thyroid,electron,10.0,100_200,RAdrenal + LAdrenal,15.465087135504,0.0,0.0,0.0,0.0,
Adult Female,13200,Thyroid,electron,10.0,300_301_302_303_401_402_403_404_405,ET region,19.0777948977352,1.7715057327337133e-13,0.1105686910631741,0.6842874239316151,68.42874239316151,
Adult Female,13200,Thyroid,electron,10.0,7000,Gallbladder wall,8.2011184280042,0.0,0.0,0.0,0.0,
Adult Female,13200,Thyroid,electron,10.0,8700,Heart wall,290.88996946725456,8.741477738e-17,5.456001262592713e-05,0.7345466099,73.45466099,
Adult Female,13200,Thyroid,electron,10.0,8900_9000_9100_9200_9300_9400,RKidney + LKidney,356.9049464935012,0.0,0.0,0.0,0.0,
Adult Female,13200,Thyroid,electron,10.0,10200_10300_10400_10500,Systemic lymph nodes,125.5694786065128,0.0,0.0,0.0,0.0,
Adult Female,13200,Thyroid,electron,10.0,10600_10700_10800_10900,Muscle,17926.43830028058,2.055787639839852e-14,0.0128312172092255,0.099285314909593,9.9285314909593,
Adult Female,13200,Thyroid,electron,10.0,500_501_600,Oral mucosa,0.101086645065,0.0,0.0,0.0,0.0,
Adult Female,13200,Thyroid,electron,10.0,11300,Pancreas,144.55161999975547,0.0,0.0,0.0,0.0,
Adult Female,13200,Thyroid,electron,10.0,7400_7401_7402_7403,Small intestine wall,755.7556190799887,0.0,0.0,0.0,0.0,
Adult Female,13200,Thyroid,electron,10.0,12700,Spleen,187.399994554262,0.0,0.0,0.0,0.0,
Adult Female,13200,Thyroid,electron,10.0,13100,Thymus,20.5027913149354,4.921769258e-13,0.3071926748621093,0.5841567197,58.415671970000005,
