Phantom,Source Organ ID,Source Organ Name,Source Type,Source Energy (MeV),Target Organ IDs,Target Region Name,Target Region Mass (g),Dose (Gy/source),SAF (kg^-1),Relative Error,Statistical Uncertainty (%),Calculation Method
Adult Male,9500,Liver,photon,10.0,9700_9900,RLung + LLung,1198.7383429115455,1.3573745863232026e-14,0.0084720657979791,0.2004721439244141,20.04721439244141,
Adult Male,9500,Liver,photon,10.0,9700_9900,RLung + LLung,1198.7383429115455,9.04149918402864e-15,0.0056432599203847,0.269614144686531,26.9614144686531,
Adult Male,9500,Liver,photon,10.0,7200_7201_7202_7203,Stomach wall,194.2706753681761,2.314116469141549e-14,0.0144435789415069,0.3007108876767287,30.07108876767288,
Adult Male,9500,Liver,photon,10.0,7200_7201_7202_7203,Stomach wall,194.2706753681761,1.860640519192625e-14,0.0116132046848507,0.2925218439821251,29.25218439821252,
Adult Male,9500,Liver,photon,10.0,6200_6300_6400_6500,Breast-a + Breast-g,25.8983249613398,0.0,0.0,0.0,0.0,
Adult Male,9500,Liver,photon,10.0,6200_6300_6400_6500,Breast-a + Breast-g,25.8983249613398,1.8171983370129715e-14,0.0113420599105621,0.991656559243726,99.16565592437262,
Adult Male,9500,Liver,photon,10.0,12900_13000,Testes,37.2335030541024,0.0,0.0,0.0,0.0,
Adult Male,9500,Liver,photon,10.0,13700_13701,Urinary bladder wall,51.098861067696,1.2489832823451864e-14,0.0077955404906076,0.7762187849100172,77.62187849100172,
Adult Male,9500,Liver,photon,10.0,13700_13701,Urinary bladder wall,51.098861067696,0.0,0.0,0.0,0.0,
Adult Male,9500,Liver,photon,10.0,11000_11001_11002,Oesophagus wall,51.805516059568895,1.6627612671428552e-15,0.0010378139537534,0.6734101443,67.34101443,
Adult Male,9500,Liver,photon,10.0,11000_11001_11002,Oesophagus wall,51.805516059568895,1.427999065521418e-14,0.0089128691257739,0.7523298757903228,75.23298757903228,
Adult Male,9500,Liver,photon,10.0,9500,Liver,2360.0000048976,4.94943672e-14,0.0308919542013511,0.09490444974,9.490444974,
Adult Male,9500,Liver,photon,10.0,9500,Liver,2360.0000048976,4.1031488240000006e-14,0.0256098406188606,0.1045334637,10.45334637,
Adult Male,9500,Liver,photon,10.0,13200,Thyroid,23.35052428915409,0.0,0.0,0.0,0.0,
Adult Male,9500,Liver,photon,10.0,1400_1500_1700_1800_2000_2100_2300_2500_2700_2900_3000_3200_3300_3500_3600_3800_4000_4200_4400_4600_4800_5000_5200_5400_5600,50-um endosteal region,544.4000000000001,2.138196626142389e-15,0.0013345573645049,0.1705160437620233,17.051604376202334,Direct dose calculation
Adult Male,9500,Liver,photon,10.0,1400_1500_1700_1800_2000_2100_2300_2500_2700_2900_3000_3200_3300_3500_3600_3800_4000_4200_4400_4600_4800_5000_5200_5400_5600,50-um endosteal region,544.4000000000001,1.897986340511826e-15,0.0011846298967507,0.1822146805102367,18.22146805102368,Direct dose calculation
Adult Male,9500,Liver,photon,10.0,1400_1500_1700_1800_2000_2100_2300_2500_2700_2900_3000_3200_3300_3500_3600_3800_4000_4200_4400_4600_4800_5000_5200_5400_5600,50-um endosteal region,544.4,2.1857960906692925e-15,0.0013642666134834,0.0670121978002315,6.701219780023155,Fluence-to-dose response functions
Adult Male,9500,Liver,photon,10.0,1400_1500_1700_1800_2000_2100_2300_2500_2700_2900_3000_3200_3300_3500_3600_3800_4000_4200_4400_4600_4800_5000_5200_5400_5600,50-um endosteal region,544.4,2.2821275706710602e-15,0.0014243919941421,0.0700893079071942,7.00893079071942,Fluence-to-dose response functions
Adult Male,9500,Liver,photon,10.0,6100,Brain,1517.389677890517,9.525621164999999e-17,5.945425094122671e-05,0.9665365863,96.65365863,
Adult Male,9500,Liver,photon,10.0,6100,Brain,1517.389677890517,9.789352831999998e-16,0.0006110033453402,0.8225529542,82.25529542,
Adult Male,9500,Liver,photon,10.0,12000_12100,Salivary glands,88.09072105494198,0.0,0.0,0.0,0.0,
Adult Male,9500,Liver,photon,10.0,12200_12201_12300_12301_12400_12401_12500_12501,Skin,3469.5686797503827,1.5143042128842877e-15,0.0009451543486211,0.1740809825848459,17.408098258484593,
Adult Male,9500,Liver,photon,10.0,12200_12201_12300_12301_12400_12401_12500_12501,Skin,3469.5686797503827,1.2017424714829826e-15,0.0007500686540925,0.1941589275913728,19.41589275913729,
Adult Male,9500,Liver,photon,10.0,100_200,RAdrenal + LAdrenal,17.3654826537696,1.3442435690608842e-14,0.0083901084345795,0.9960919279998866,99.60919279998863,
Adult Male,9500,Liver,photon,10.0,100_200,RAdrenal + LAdrenal,17.3654826537696,1.1056891053443552e-14,0.0069011685845395,0.9567317514,95.67317514,
Adult Male,9500,Liver,photon,10.0,300_301_302_303_401_402_403_404_405,ET region,40.874294211561896,0.0,0.0,0.0,0.0,
Adult Male,9500,Liver,photon,10.0,300_301_302_303_401_402_403_404_405,ET region,40.874294211561896,1.1195178304053204e-15,0.0006987480697495,0.9994998749,99.94998749,
Adult Male,9500,Liver,photon,10.0,7000,Gallbladder wall,10.363612759847,1.099625004e-13,0.0686331944097038,0.3729654278,37.29654278,
Adult Male,9500,Liver,photon,10.0,7000,Gallbladder wall,10.363612759847,6.036671996e-14,0.0376779430425795,0.5344159788,53.44159788,
Adult Male,9500,Liver,photon,10.0,8700,Heart wall,385.83881449935967,1.3357786460000002e-14,0.0083372745404804,0.3571947551,35.719475509999995,
Adult Male,9500,Liver,photon,10.0,8700,Heart wall,385.83881449935967,1.372237513e-14,0.0085648328897055,0.3447638499,34.47638499,
