Organ ID,Organ Mass (g),Dose (Gy/source),Relative Error
8300,35.00000918,8.497348357e-16,0.04766653845
8400,4.450942357,1.875124698e-16,0.1871426296
8401,0.3235627551,1.067226761e-16,0.3071532712
8402,48.52422396,1.709520262e-16,0.08125583011
8500,74.99999545,1.768115973e-16,0.06967125291
8600,39.97632662,8.974321779e-17,0.1220852964
8700,385.8388145,2.361535526e-15,0.00922970871
8800,510.0000095,2.315416792e-15,0.008428945811
8900,162.3384466,1.04411979e-15,0.02045012084
9000,38.35928192,1.1516944e-15,0.0400126353
9100,7.651796292,1.066378138e-15,0.09026118337
9200,166.5419457,3.932264043e-15,0.0111718437
9300,39.36213816,4.437191624e-15,0.02124659967
9400,7.892486789,4.389866618e-15,0.04583995149
9500,2360.000005,1.12927131e-14,0.001717112928
9700,545.8768934,8.270278134e-16,0.01270797044
9900,652.8614496,2.776597422e-15,0.006661199964
10000,15.949186,1.247364046e-16,0.1868202423
10100,15.94920545,2.524462249e-15,0.04091314546
10200,5.509725194,2.677226815e-16,0.1979125099
10300,130.2035224,4.435615672e-16,0.03273806459
10400,11.01945242,5.970962223e-16,0.0942781408
10500,11.01945355,0,0
10600,1200.827799,1.503814197e-16,0.02046359296
10700,14844.72969,5.647955536e-16,0.002988423955
10800,2843.506922,3.412213851e-16,0.00896666938
10900,10887.72913,6.373459831e-18,0.03318516214
11000,1.919393001,2.224941326e-15,0.08187860107
11001,0.1030714171,1.404570042e-15,0.1213294377
11002,49.78305164,2.023240368e-15,0.02649753697
11003,22.86999766,1.863787712e-15,0.04111668468
11300,173.6312956,4.525573493e-15,0.01026230781
11400,0.6218196488,1.276199315e-17,0.9999995
11500,17.61814419,1.238321918e-16,0.1632852662
11600,975.6224151,1.120423178e-16,0.02508167371
11700,11176.90036,9.252209378e-16,0.002612098763
11800,1549.841515,4.324043435e-16,0.01048257313
11900,4510.133509,7.091134496e-18,0.04531231438
12000,44.04535869,1.192216687e-16,0.1194466467
12100,44.04536237,1.491787456e-16,0.103933799
12200,259.2303086,1.000884871e-16,0.04842586594
12201,8.470001531,8.123768649e-17,0.1264056532
12300,1271.006475,6.205225261e-16,0.008741665484
12301,38.41782704,5.383914987e-16,0.02237289162
12400,575.7089401,3.112244909e-16,0.01845404285
12401,18.84302052,2.830379189e-16,0.04582441712
12500,1259.982016,6.913043195e-18,0.08529031393
12501,37.78988121,6.392751069e-18,0.2128949749
12600,37.95172332,1.228089453e-15,0.03877015965
12700,228.3999951,1.056278865e-15,0.01762161568
12800,50.72662088,1.452887292e-16,0.09851508495
12801,0.04313799171,2.189075193e-16,0.5530571276
12900,18.61675322,1.69962011e-17,0.5059222529
13000,18.61674984,4.591202833e-17,0.2600473438
13100,25.90902855,7.07601301e-16,0.0617822513
13200,23.35052429,3.835657565e-16,0.08604457362
13300,20.99303754,7.935683394e-17,0.1792122363
13301,54.55215826,1.336624791e-16,0.0939043617
13400,3.109094749,7.416277044e-17,0.4721522078
13500,8.809067047,6.853617557e-16,0.09968177621
13600,7.772708595,1.013429797e-15,0.09128699644
13700,49.78112324,1.670464143e-16,0.08109017646
13701,1.317737832,1.43170731e-16,0.3150106184
13800,200.000003,1.38311567e-16,0.04881415598
14000,0.1401650804,1.136745417e-16,0.2656293446
