Spongiosa ID,Energy Low (MeV),Energy High (MeV),Energy Center (MeV),Fluence (photons/m2/source)
1400,1.77827941004,1.90546071796,1.84077200147,0
1400,1.90546071796,2.04173794467,1.97242273611,0
1400,2.04173794467,2.18776162395,2.11348903984,0
1400,2.18776162395,2.34422881532,2.26464430759,0
1400,2.34422881532,2.51188643151,2.42661009508,0
1400,2.51188643151,2.69153480393,2.60015956317,0
1400,2.69153480393,2.88403150313,2.78612116863,0
1400,2.88403150313,3.09029543251,2.98538261892,0
1400,3.09029543251,3.31131121483,3.19889510969,0
1400,3.31131121483,3.54813389234,3.42767786546,0
1400,3.54813389234,3.80189396321,3.67282300498,0
1400,3.80189396321,4.07380277804,3.93550075456,0
1400,4.07380277804,4.3651583224,4.21696503429,0
1400,4.3651583224,4.67735141287,4.51855944375,0
1400,4.67735141287,5.01187233627,4.84172367584,0
1400,5.01187233627,5.3703179637,5.18800038929,0
1400,5.3703179637,5.75439937337,5.5590425727,0
1400,5.75439937337,6.16595001861,5.95662143529,0
1400,6.16595001861,6.60693448008,6.38263486191,0
1400,6.60693448008,7.07945784384,6.83911647281,0
1400,7.07945784384,7.58577575029,7.32824533139,0
1400,7.58577575029,8.12830516164,7.8523563461,0
1400,8.12830516164,8.70963589956,8.41395141645,0
1400,8.70963589956,9.33254300797,9.01571137606,0
1400,9.33254300797,10,9.6605087899,0
2500,0.01,0.0107151930524,0.0103514216668,0
2500,0.0107151930524,0.011481536215,0.0110917481526,0
2500,0.011481536215,0.0123026877081,0.0118850222744,0
2500,0.0123026877081,0.0131825673856,0.0127350308102,2.52545967872e-06
2500,0.0131825673856,0.0141253754462,0.0136458313659,0
2500,0.0141253754462,0.0151356124844,0.0146217717446,0
2500,0.0151356124844,0.0162181009736,0.0156675107011,0
2500,0.0162181009736,0.0173780082875,0.0167880401812,0
2500,0.0173780082875,0.0186208713666,0.0179887091513,0
2500,0.0186208713666,0.0199526231497,0.0192752491319,0
2500,0.0199526231497,0.021379620895,0.0206538015581,0
2500,0.021379620895,0.0229086765277,0.0221309470961,0
2500,0.0229086765277,0.0245470891569,0.0237137370566,0
2500,0.0245470891569,0.026302679919,0.0254097270555,0
2500,0.026302679919,0.0281838293126,0.0272270130808,0.000117068731311
2500,0.0281838293126,0.030199517204,0.02917427014,0.000369975679506
2500,0.030199517204,0.032359365693,0.0312607936712,0.000156953202832
2500,0.032359365693,0.0346736850453,0.0334965439158,0.00138773155738
2500,0.0346736850453,0.0371535229097,0.0358921934645,0.00324225927428
2500,0.0371535229097,0.0398107170553,0.0384591782045,0.00366032993847
2500,0.0398107170553,0.0426579518802,0.0412097519097,0.00554565777993
2500,0.0426579518802,0.0457088189615,0.0441570447353,0.00913074174319
2500,0.0457088189615,0.0489778819368,0.0473151258961,0.00742485865289
2500,0.0489778819368,0.052480746025,0.0506990708275,0.0112853655488
2500,0.052480746025,0.056234132519,0.0543250331492,0.0137979842433
2500,0.056234132519,0.0602559586074,0.0582103217771,0.0197650952459
2500,0.0602559586074,0.0645654229035,0.0623734835482,0.0203228835287
2500,0.0645654229035,0.0691830970919,0.0668343917569,0.0178276578556
2500,0.0691830970919,0.0741310241301,0.0716143410213,0.0283227622479
2500,0.0741310241301,0.0794328234724,0.0767361489362,0.0237502936373
2500,0.0794328234724,0.0851138038202,0.0822242649947,0.0278356577903
2500,0.0851138038202,0.0912010839356,0.0881048873008,0.0345990647812
2500,0.0912010839356,0.0977237220956,0.0944060876286,0.0277675407555
2500,0.0977237220956,0.104712854805,0.101157945426,0.0279458704236
2500,0.104712854805,0.11220184543,0.108392691402,0.0305362220656
2500,0.11220184543,0.120226443462,0.116144861384,0.0291293626999
2500,0.120226443462,0.128824955169,0.124451461177,0.0335021706451
2500,0.128824955169,0.13803842646,0.133352143216,0.0359576447785
2500,0.13803842646,0.147910838817,0.142889395851,0.0402849790371
2500,0.147910838817,0.158489319246,0.153108746168,0.0377448332264
2500,0.158489319246,0.169824365246,0.16405897732,0.0270304036845
2500,0.169824365246,0.181970085861,0.175792361396,0.0294405393785
2500,0.181970085861,0.194984459976,0.188364908949,0.0313814430572
2500,0.194984459976,0.208929613085,0.201836636368,0.0353737014584
2500,0.208929613085,0.223872113857,0.216271852373,0.0333455379887
2500,0.223872113857,0.239883291902,0.231739464997,0.0404300259688
2500,0.239883291902,0.257039578277,0.24831331053,0.0306310096061
2500,0.257039578277,0.275422870334,0.26607250598,0.0349185068394
2500,0.275422870334,0.295120922667,0.28510182675,0.035356017755
2500,0.295120922667,0.316227766017,0.305492111322,0.0303481119732
2500,0.316227766017,0.338844156139,0.327340694879,0.0239311330719
2500,0.338844156139,0.36307805477,0.350751873953,0.0301115990427
2500,0.36307805477,0.389045144994,0.375837404288,0.0291141704112
2500,0.389045144994,0.41686938347,0.402717034325,0.0295953581605
2500,0.41686938347,0.446683592151,0.431519076828,0.0228651782015
2500,0.446683592151,0.478630092323,0.462381021399,0.0263797849954
2500,0.478630092323,0.512861383991,0.495450190805,0.0323429455349
2500,0.512861383991,0.549540873858,0.530884444231,0.0269835950145
2500,0.549540873858,0.588843655356,0.568852930844,0.0291307905617
2500,0.588843655356,0.63095734448,0.60953689724,0.0311556144402
2500,0.63095734448,0.676082975392,0.653130552647,0.0256166244113
2500,0.676082975392,0.724435960075,0.699841996002,0.0311473291216
2500,0.724435960075,0.776247116629,0.749894209332,0.0269071467023
2500,0.776247116629,0.831763771103,0.803526122186,0.0318219142323
2500,0.831763771103,0.891250938134,0.860993752185,0.0303695857468
2500,0.891250938134,0.954992586021,0.922571427155,0.0324179617793
2500,0.954992586021,1.02329299228,0.988553094657,0.423241885351
2500,1.02329299228,1.09647819614,1.05925372518,0
2500,1.09647819614,1.17489755494,1.13501081567,0
2500,1.17489755494,1.25892541179,1.21618600065,0
2500,1.25892541179,1.34896288259,1.30316677845,0
2500,1.34896288259,1.44543977075,1.39636836106,0
2500,1.44543977075,1.54881661891,1.49623565609,0
2500,1.54881661891,1.65958690744,1.60324539069,0
2500,1.65958690744,1.77827941004,1.71790838716,0
2500,1.77827941004,1.90546071796,1.84077200147,0
2500,1.90546071796,2.04173794467,1.97242273611,0
2500,2.04173794467,2.18776162395,2.11348903984,0
2500,2.18776162395,2.34422881532,2.26464430759,0
2500,2.34422881532,2.51188643151,2.42661009508,0
2500,2.51188643151,2.69153480393,2.60015956317,0
2500,2.69153480393,2.88403150313,2.78612116863,0
2500,2.88403150313,3.09029543251,2.98538261892,0
2500,3.09029543251,3.31131121483,3.19889510969,0
2500,3.31131121483,3.54813389234,3.42767786546,0
2500,3.54813389234,3.80189396321,3.67282300498,0
2500,3.80189396321,4.07380277804,3.93550075456,0
2500,4.07380277804,4.3651583224,4.21696503429,0
2500,4.3651583224,4.67735141287,4.51855944375,0
2500,4.67735141287,5.01187233627,4.84172367584,0
2500,5.01187233627,5.3703179637,5.18800038929,0
2500,5.3703179637,5.75439937337,5.5590425727,0
2500,5.75439937337,6.16595001861,5.95662143529,0
2500,6.16595001861,6.60693448008,6.38263486191,0
2500,6.60693448008,7.07945784384,6.83911647281,0
2500,7.07945784384,7.58577575029,7.32824533139,0
2500,7.58577575029,8.12830516164,7.8523563461,0
2500,8.12830516164,8.70963589956,8.41395141645,0
2500,8.70963589956,9.33254300797,9.01571137606,0
2500,9.33254300797,10,9.6605087899,0
2700,0.01,0.0107151930524,0.0103514216668,0
2700,0.0107151930524,0.011481536215,0.0110917481526,0
2700,0.011481536215,0.0123026877081,0.0118850222744,0
2700,0.0123026877081,0.0131825673856,0.0127350308102,0
2700,0.0131825673856,0.0141253754462,0.0136458313659,1.06718921115e-05
2700,0.0141253754462,0.0151356124844,0.0146217717446,0
2700,0.0151356124844,0.0162181009736,0.0156675107011,0
2700,0.0162181009736,0.0173780082875,0.0167880401812,0
2700,0.0173780082875,0.0186208713666,0.0179887091513,0
2700,0.0186208713666,0.0199526231497,0.0192752491319,0
2700,0.0199526231497,0.021379620895,0.0206538015581,1.19282790679e-05
2700,0.021379620895,0.0229086765277,0.0221309470961,2.68124049198e-05
2700,0.0229086765277,0.0245470891569,0.0237137370566,0
2700,0.0245470891569,0.026302679919,0.0254097270555,0
2700,0.026302679919,0.0281838293126,0.0272270130808,0
2700,0.0281838293126,0.030199517204,0.02917427014,0
2700,0.030199517204,0.032359365693,0.0312607936712,2.80545491818e-05
2700,0.032359365693,0.0346736850453,0.0334965439158,0.000170109058108
2700,0.0346736850453,0.0371535229097,0.0358921934645,0.000356744752491
2700,0.0371535229097,0.0398107170553,0.0384591782045,0.000341016236472
2700,0.0398107170553,0.0426579518802,0.0412097519097,0.000539105774925
2700,0.0426579518802,0.0457088189615,0.0441570447353,0.000867752252258
2700,0.0457088189615,0.0489778819368,0.0473151258961,0.00112460711533
2700,0.0489778819368,0.052480746025,0.0506990708275,0.00102809181042
2700,0.052480746025,0.056234132519,0.0543250331492,0.00161547262044
2700,0.056234132519,0.0602559586074,0.0582103217771,0.00126088658772
2700,0.0602559586074,0.0645654229035,0.0623734835482,0.0019946651189
2700,0.0645654229035,0.0691830970919,0.0668343917569,0.00228056305545
2700,0.0691830970919,0.0741310241301,0.0716143410213,0.00224750435386
2700,0.0741310241301,0.0794328234724,0.0767361489362,0.00238289034275
2700,0.0794328234724,0.0851138038202,0.0822242649947,0.00331698911658
2700,0.0851138038202,0.0912010839356,0.0881048873008,0.00330523856269
2700,0.0912010839356,0.0977237220956,0.0944060876286,0.0035528946344
2700,0.0977237220956,0.104712854805,0.101157945426,0.00434542135834
2700,0.104712854805,0.11220184543,0.108392691402,0.00398875000636
2700,0.11220184543,0.120226443462,0.116144861384,0.00403924891314
2700,0.120226443462,0.128824955169,0.124451461177,0.00451482505992
2700,0.128824955169,0.13803842646,0.133352143216,0.00383002596637
2700,0.13803842646,0.147910838817,0.142889395851,0.00405456866869
2700,0.147910838817,0.158489319246,0.153108746168,0.003729421028
2700,0.158489319246,0.169824365246,0.16405897732,0.00397984257046
2700,0.169824365246,0.181970085861,0.175792361396,0.00403899923311
2700,0.181970085861,0.194984459976,0.188364908949,0.00421846709407
2700,0.194984459976,0.208929613085,0.201836636368,0.00469263094054
2700,0.208929613085,0.223872113857,0.216271852373,0.00509245860968
2700,0.223872113857,0.239883291902,0.231739464997,0.00484834633472
2700,0.239883291902,0.257039578277,0.24831331053,0.00432112043196
2700,0.257039578277,0.275422870334,0.26607250598,0.00542566911383
2700,0.275422870334,0.295120922667,0.28510182675,0.00452931949973
2700,0.295120922667,0.316227766017,0.305492111322,0.00370352001277
2700,0.316227766017,0.338844156139,0.327340694879,0.00450033546843
2700,0.338844156139,0.36307805477,0.350751873953,0.00365100517373
2700,0.36307805477,0.389045144994,0.375837404288,0.00541857309174
2700,0.389045144994,0.41686938347,0.402717034325,0.00498220427902
2700,0.41686938347,0.446683592151,0.431519076828,0.00526754582396
2700,0.446683592151,0.478630092323,0.462381021399,0.00572379770397
2700,0.478630092323,0.512861383991,0.495450190805,0.00519464023991
2700,0.512861383991,0.549540873858,0.530884444231,0.00499899044377
2700,0.549540873858,0.588843655356,0.568852930844,0.00629249124312
2700,0.588843655356,0.63095734448,0.60953689724,0.00522099712638
2700,0.63095734448,0.676082975392,0.653130552647,0.0061075406474
2700,0.676082975392,0.724435960075,0.699841996002,0.00544909739138
2700,0.724435960075,0.776247116629,0.749894209332,0.00526456806179
2700,0.776247116629,0.831763771103,0.803526122186,0.0070607947712
2700,0.831763771103,0.891250938134,0.860993752185,0.0071817674677
2700,0.891250938134,0.954992586021,0.922571427155,0.0065002602576
2700,0.954992586021,1.02329299228,0.988553094657,0.0505383937159
2700,1.02329299228,1.09647819614,1.05925372518,0
2700,1.09647819614,1.17489755494,1.13501081567,0
2700,1.17489755494,1.25892541179,1.21618600065,0
2700,1.25892541179,1.34896288259,1.30316677845,0
2700,1.34896288259,1.44543977075,1.39636836106,0
2700,1.44543977075,1.54881661891,1.49623565609,0
2700,1.54881661891,1.65958690744,1.60324539069,0
2700,1.65958690744,1.77827941004,1.71790838716,0
2700,1.77827941004,1.90546071796,1.84077200147,0
2700,1.90546071796,2.04173794467,1.97242273611,0
2700,2.04173794467,2.18776162395,2.11348903984,0
2700,2.18776162395,2.34422881532,2.26464430759,0
2700,2.34422881532,2.51188643151,2.42661009508,0
2700,2.51188643151,2.69153480393,2.60015956317,0
2700,2.69153480393,2.88403150313,2.78612116863,0
2700,2.88403150313,3.09029543251,2.98538261892,0
2700,3.09029543251,3.31131121483,3.19889510969,0
2700,3.31131121483,3.54813389234,3.42767786546,0
2700,3.54813389234,3.80189396321,3.67282300498,0
2700,3.80189396321,4.07380277804,3.93550075456,0
2700,4.07380277804,4.3651583224,4.21696503429,0
2700,4.3651583224,4.67735141287,4.51855944375,0
2700,4.67735141287,5.01187233627,4.84172367584,0
2700,5.01187233627,5.3703179637,5.18800038929,0
2700,5.3703179637,5.75439937337,5.5590425727,0
2700,5.75439937337,6.16595001861,5.95662143529,0
2700,6.16595001861,6.60693448008,6.38263486191,0
2700,6.60693448008,7.07945784384,6.83911647281,0
2700,7.07945784384,7.58577575029,7.32824533139,0
2700,7.58577575029,8.12830516164,7.8523563461,0
2700,8.12830516164,8.70963589956,8.41395141645,0
2700,8.70963589956,9.33254300797,9.01571137606,0
2700,9.33254300797,10,9.6605087899,0
2900,0.01,0.0107151930524,0.0103514216668,2.0835485054e-06
2900,0.0107151930524,0.011481536215,0.0110917481526,4.59039239618e-06
2900,0.011481536215,0.0123026877081,0.0118850222744,0
2900,0.0123026877081,0.0131825673856,0.0127350308102,0
2900,0.0131825673856,0.0141253754462,0.0136458313659,0
2900,0.0141253754462,0.0151356124844,0.0146217717446,0
2900,0.0151356124844,0.0162181009736,0.0156675107011,0
2900,0.0162181009736,0.0173780082875,0.0167880401812,3.71541868879e-05
2900,0.0173780082875,0.0186208713666,0.0179887091513,0
2900,0.0186208713666,0.0199526231497,0.0192752491319,0
2900,0.0199526231497,0.021379620895,0.0206538015581,0
2900,0.021379620895,0.0229086765277,0.0221309470961,0
2900,0.0229086765277,0.0245470891569,0.0237137370566,0
2900,0.0245470891569,0.026302679919,0.0254097270555,0
2900,0.026302679919,0.0281838293126,0.0272270130808,3.13271917434e-05
2900,0.0281838293126,0.030199517204,0.02917427014,8.02758961156e-05
2900,0.030199517204,0.032359365693,0.0312607936712,0.000351265928188
2900,0.032359365693,0.0346736850453,0.0334965439158,0.000412098199838
2900,0.0346736850453,0.0371535229097,0.0358921934645,0.00033641497301
2900,0.0371535229097,0.0398107170553,0.0384591782045,0.00134255956756
2900,0.0398107170553,0.0426579518802,0.0412097519097,0.00160658775005
2900,0.0426579518802,0.0457088189615,0.0441570447353,0.00165716536996
2900,0.0457088189615,0.0489778819368,0.0473151258961,0.00224839144868
2900,0.0489778819368,0.052480746025,0.0506990708275,0.0032717278926
2900,0.052480746025,0.056234132519,0.0543250331492,0.00325205659152
2900,0.056234132519,0.0602559586074,0.0582103217771,0.00362214734606
2900,0.0602559586074,0.0645654229035,0.0623734835482,0.00379950552098
2900,0.0645654229035,0.0691830970919,0.0668343917569,0.00351364735912
2900,0.0691830970919,0.0741310241301,0.0716143410213,0.00492019184057
2900,0.0741310241301,0.0794328234724,0.0767361489362,0.00501117067402
2900,0.0794328234724,0.0851138038202,0.0822242649947,0.00624983086836
2900,0.0851138038202,0.0912010839356,0.0881048873008,0.00487436254221
2900,0.0912010839356,0.0977237220956,0.0944060876286,0.0067482298028
2900,0.0977237220956,0.104712854805,0.101157945426,0.00676054800489
2900,0.104712854805,0.11220184543,0.108392691402,0.00500471285677
2900,0.11220184543,0.120226443462,0.116144861384,0.006221063303
2900,0.120226443462,0.128824955169,0.124451461177,0.00578911234404
2900,0.128824955169,0.13803842646,0.133352143216,0.00665290945297
2900,0.13803842646,0.147910838817,0.142889395851,0.00685218474281
2900,0.147910838817,0.158489319246,0.153108746168,0.00522178713976
2900,0.158489319246,0.169824365246,0.16405897732,0.00515529844981
2900,0.169824365246,0.181970085861,0.175792361396,0.00624461206467
2900,0.181970085861,0.194984459976,0.188364908949,0.00514348994678
2900,0.194984459976,0.208929613085,0.201836636368,0.00538277516401
2900,0.208929613085,0.223872113857,0.216271852373,0.00681449115266
2900,0.223872113857,0.239883291902,0.231739464997,0.00594147569018
2900,0.239883291902,0.257039578277,0.24831331053,0.00450858109621
2900,0.257039578277,0.275422870334,0.26607250598,0.00551567208171
2900,0.275422870334,0.295120922667,0.28510182675,0.00499124396729
2900,0.295120922667,0.316227766017,0.305492111322,0.00607145669795
2900,0.316227766017,0.338844156139,0.327340694879,0.00409243562114
2900,0.338844156139,0.36307805477,0.350751873953,0.00336694850365
2900,0.36307805477,0.389045144994,0.375837404288,0.00464549891374
2900,0.389045144994,0.41686938347,0.402717034325,0.00521495152352
2900,0.41686938347,0.446683592151,0.431519076828,0.0049873982303
2900,0.446683592151,0.478630092323,0.462381021399,0.00479831890303
2900,0.478630092323,0.512861383991,0.495450190805,0.00404970393769
2900,0.512861383991,0.549540873858,0.530884444231,0.00401191519327
2900,0.549540873858,0.588843655356,0.568852930844,0.00708571803881
2900,0.588843655356,0.63095734448,0.60953689724,0.00516553520129
2900,0.63095734448,0.676082975392,0.653130552647,0.0055880991723
2900,0.676082975392,0.724435960075,0.699841996002,0.00611706999047
2900,0.724435960075,0.776247116629,0.749894209332,0.00678699763702
2900,0.776247116629,0.831763771103,0.803526122186,0.00527322467649
2900,0.831763771103,0.891250938134,0.860993752185,0.00595889427109
2900,0.891250938134,0.954992586021,0.922571427155,0.00737773344403
2900,0.954992586021,1.02329299228,0.988553094657,0.0347650412857
2900,1.02329299228,1.09647819614,1.05925372518,0
2900,1.09647819614,1.17489755494,1.13501081567,0
2900,1.17489755494,1.25892541179,1.21618600065,0
2900,1.25892541179,1.34896288259,1.30316677845,0
2900,1.34896288259,1.44543977075,1.39636836106,0
2900,1.44543977075,1.54881661891,1.49623565609,0
2900,1.54881661891,1.65958690744,1.60324539069,0
2900,1.65958690744,1.77827941004,1.71790838716,0
2900,1.77827941004,1.90546071796,1.84077200147,0
2900,1.90546071796,2.04173794467,1.97242273611,0
2900,2.04173794467,2.18776162395,2.11348903984,0
2900,2.18776162395,2.34422881532,2.26464430759,0
2900,2.34422881532,2.51188643151,2.42661009508,0
2900,2.51188643151,2.69153480393,2.60015956317,0
2900,2.69153480393,2.88403150313,2.78612116863,0
2900,2.88403150313,3.09029543251,2.98538261892,0
2900,3.09029543251,3.31131121483,3.19889510969,0
2900,3.31131121483,3.54813389234,3.42767786546,0
2900,3.54813389234,3.80189396321,3.67282300498,0
2900,3.80189396321,4.07380277804,3.93550075456,0
2900,4.07380277804,4.3651583224,4.21696503429,0
2900,4.3651583224,4.67735141287,4.51855944375,0
2900,4.67735141287,5.01187233627,4.84172367584,0
2900,5.01187233627,5.3703179637,5.18800038929,0
2900,5.3703179637,5.75439937337,5.5590425727,0
2900,5.75439937337,6.16595001861,5.95662143529,0
2900,6.16595001861,6.60693448008,6.38263486191,0
2900,6.60693448008,7.07945784384,6.83911647281,0
2900,7.07945784384,7.58577575029,7.32824533139,0
2900,7.58577575029,8.12830516164,7.8523563461,0
2900,8.12830516164,8.70963589956,8.41395141645,0
2900,8.70963589956,9.33254300797,9.01571137606,0
2900,9.33254300797,10,9.6605087899,0
4000,0.01,0.0107151930524,0.0103514216668,0
4000,0.0107151930524,0.011481536215,0.0110917481526,0
4000,0.011481536215,0.0123026877081,0.0118850222744,0
4000,0.0123026877081,0.0131825673856,0.0127350308102,0
4000,0.0131825673856,0.0141253754462,0.0136458313659,2.43767075409e-05
4000,0.0141253754462,0.0151356124844,0.0146217717446,0
4000,0.0151356124844,0.0162181009736,0.0156675107011,0
4000,0.0162181009736,0.0173780082875,0.0167880401812,0
4000,0.0173780082875,0.0186208713666,0.0179887091513,0
4000,0.0186208713666,0.0199526231497,0.0192752491319,1.87250741435e-05
4000,0.0199526231497,0.021379620895,0.0206538015581,0
4000,0.021379620895,0.0229086765277,0.0221309470961,0
4000,0.0229086765277,0.0245470891569,0.0237137370566,0
4000,0.0245470891569,0.026302679919,0.0254097270555,0
4000,0.026302679919,0.0281838293126,0.0272270130808,4.04123742639e-05
4000,0.0281838293126,0.030199517204,0.02917427014,0.000336205650579
4000,0.030199517204,0.032359365693,0.0312607936712,0.000388162338449
4000,0.032359365693,0.0346736850453,0.0334965439158,0.000387654072326
4000,0.0346736850453,0.0371535229097,0.0358921934645,0.000463173569972
4000,0.0371535229097,0.0398107170553,0.0384591782045,0.000748778669878
4000,0.0398107170553,0.0426579518802,0.0412097519097,0.00110892857293
4000,0.0426579518802,0.0457088189615,0.0441570447353,0.00173243537013
4000,0.0457088189615,0.0489778819368,0.0473151258961,0.00151291676154
4000,0.0489778819368,0.052480746025,0.0506990708275,0.00281343660835
4000,0.052480746025,0.056234132519,0.0543250331492,0.00579034599596
4000,0.056234132519,0.0602559586074,0.0582103217771,0.00505275758848
4000,0.0602559586074,0.0645654229035,0.0623734835482,0.00820717364658
4000,0.0645654229035,0.0691830970919,0.0668343917569,0.00733577051594
4000,0.0691830970919,0.0741310241301,0.0716143410213,0.00875377923119
4000,0.0741310241301,0.0794328234724,0.0767361489362,0.0117073727347
4000,0.0794328234724,0.0851138038202,0.0822242649947,0.00933800858834
4000,0.0851138038202,0.0912010839356,0.0881048873008,0.00595450428643
4000,0.0912010839356,0.0977237220956,0.0944060876286,0.00850188434581
4000,0.0977237220956,0.104712854805,0.101157945426,0.0138284550476
4000,0.104712854805,0.11220184543,0.108392691402,0.0100644366868
4000,0.11220184543,0.120226443462,0.116144861384,0.0147639241562
4000,0.120226443462,0.128824955169,0.124451461177,0.0104558291441
4000,0.128824955169,0.13803842646,0.133352143216,0.0125071758842
4000,0.13803842646,0.147910838817,0.142889395851,0.00839592038487
4000,0.147910838817,0.158489319246,0.153108746168,0.0121792997081
4000,0.158489319246,0.169824365246,0.16405897732,0.0104885809116
4000,0.169824365246,0.181970085861,0.175792361396,0.011111691411
4000,0.181970085861,0.194984459976,0.188364908949,0.0112113848111
4000,0.194984459976,0.208929613085,0.201836636368,0.0126265834993
4000,0.208929613085,0.223872113857,0.216271852373,0.0173927203414
4000,0.223872113857,0.239883291902,0.231739464997,0.0167792878206
4000,0.239883291902,0.257039578277,0.24831331053,0.0126861994306
4000,0.257039578277,0.275422870334,0.26607250598,0.0102255749546
4000,0.275422870334,0.295120922667,0.28510182675,0.0129778827916
4000,0.295120922667,0.316227766017,0.305492111322,0.0147049429595
4000,0.316227766017,0.338844156139,0.327340694879,0.0103295053937
4000,0.338844156139,0.36307805477,0.350751873953,0.0107867596537
4000,0.36307805477,0.389045144994,0.375837404288,0.0114135863514
4000,0.389045144994,0.41686938347,0.402717034325,0.0139796625475
4000,0.41686938347,0.446683592151,0.431519076828,0.0175804606686
4000,0.446683592151,0.478630092323,0.462381021399,0.012802436173
