Organ ID,Organ Mass (g),Dose (Gy/source),Relative Error
7203,185.2860985,1.869769549e-14,0.3840675625
7300,249.9999865,1.561243844e-14,0.4625924913
7400,14.54747904,9.97328863e-15,0.4926048269
7401,2.264442035,1.330973393e-14,0.5987150248
7402,5.691843593,1.590799268e-14,0.6004872126
7403,840.0963485,1.347909514e-14,0.2550071456
7500,53.33739729,8.034603365e-15,0.4015629615
7501,296.6626081,7.203494984e-15,0.4319052228
7600,3.071450222,3.255079129e-15,0.9994998749
7601,0.2233495664,2.244359962e-15,0.9994998749
7602,116.6341778,5.863528784e-15,0.5301920402
7700,55.00000064,1.993987904e-14,0.9994998749
7800,3.992697541,4.502956376e-15,0.7099092884
7801,0.2886113451,2.465657424e-15,0.7227300618
7802,75.67134897,2.592801838e-14,0.4868453715
7900,95.00000217,2.122651513e-14,0.7158471871
8000,2.823670214,5.130057475e-15,0.9994998749
8001,0.204972319,2.62106917e-15,0.9994998749
8002,76.9240245,5.124863502e-15,0.6840664092
8100,39.99999291,7.978058764e-15,0.991780598
8200,2.77943439,0,0
8201,0.2033227536,0,0
8202,116.9462205,1.656378042e-15,0.8691224424
8300,35.00000918,3.799622466e-16,0.9983246778
8400,4.450942357,0,0
8401,0.3235627551,0,0
8402,48.52422396,0,0
8500,74.99999545,8.732529104e-16,0.9994998749
8600,39.97632662,1.234339345e-16,0.9994998749
8700,385.8388145,1.543005718e-14,0.3342641288
8800,510.0000095,1.10739016e-14,0.3978015455
8900,162.3384466,7.218120601e-16,0.5247006022
9000,38.35928192,1.494639371e-14,0.9994998749
9100,7.651796292,0,0
9200,166.5419457,1.484194731e-14,0.4690236969
9300,39.36213816,8.920093787e-14,0.5864709682
9400,7.892486789,0,0
9500,2360.000005,4.64657966e-14,0.1006112159
9700,545.8768934,4.18340192e-15,0.5636448407
9900,652.8614496,1.388308245e-14,0.2408918371
10000,15.949186,0,0
10100,15.94920545,4.024253056e-15,0.8501991489
10200,5.509725194,0,0
10300,130.2035224,1.704230597e-15,0.7052291733
10400,11.01945242,0,0
10500,11.01945355,0,0
10600,1200.827799,1.320644512e-15,0.6863407263
10700,14844.72969,4.50319633e-15,0.1142967324
10800,2843.506922,2.398779743e-15,0.3519231191
10900,10887.72913,3.512122236e-16,0.5259102193
11000,1.919393001,0,0
11001,0.1030714171,0,0
11002,49.78305164,1.353470157e-15,0.9313738508
11003,22.86999766,1.20631512e-15,0.9994998749
11300,173.6312956,3.962094048e-14,0.3617805152
11400,0.6218196488,0,0
11500,17.61814419,0,0
11600,975.6224151,2.720786539e-16,0.91870355
