Spongiosa ID,Energy (MeV),Fluence (photons/m2/source)
4800,0.0021379620895,0
4800,0.00229086765277,6.99746009952e-06
4800,0.00245470891569,0
4800,0.0026302679919,0
4800,0.00281838293126,0
4800,0.0030199517204,0
4800,0.0032359365693,0
4800,0.00346736850453,0
4800,0.00371535229097,0
4800,0.00398107170553,0
4800,0.00426579518802,0
4800,0.00457088189615,0
4800,0.00489778819368,0
4800,0.0052480746025,0
4800,0.0056234132519,0
4800,0.00602559586074,0
4800,0.00645654229035,0
4800,0.00691830970919,0
4800,0.00741310241301,0
4800,0.00794328234724,0
4800,0.00851138038202,0
4800,0.00912010839356,0
4800,0.00977237220956,0
4800,0.0104712854805,0
4800,0.011220184543,0
4800,0.0120226443462,0
4800,0.0128824955169,5.44191573242e-05
4800,0.013803842646,0
4800,0.0147910838817,0
4800,0.0158489319246,0
4800,0.0169824365246,0
4800,0.0181970085861,0
4800,0.0194984459976,0
4800,0.0208929613085,0
4800,0.0223872113857,0
4800,0.0239883291902,0
4800,0.0257039578277,0
4800,0.0275422870334,0
4800,0.0295120922667,0
4800,0.0316227766017,0
4800,0.0338844156139,0
4800,0.036307805477,0
4800,0.0389045144994,0.00219277921742
4800,0.041686938347,0.00724860782525
4800,0.0446683592151,0.00204249732935
4800,0.0478630092323,0.00536896213585
4800,0.0512861383991,0.00468289217733
4800,0.0549540873858,0.00570695583989
4800,0.0588843655356,0.00786893640366
4800,0.063095734448,0.0103712784194
4800,0.0676082975392,0.00702323653408
4800,0.0724435960075,0.0108078089224
4800,0.0776247116629,0.0163461666515
4800,0.0831763771103,0.0210711551768
4800,0.0891250938134,0.0172945427248
4800,0.0954992586021,0.0145827458509
4800,0.102329299228,0.0174894286984
4800,0.109647819614,0.0234151399418
4800,0.117489755494,0.0177798270228
4800,0.125892541179,0.0222426180678
4800,0.134896288259,0.0130569571957
4800,0.144543977075,0.0139907668651
4800,0.154881661891,0.0152780614485
4800,0.165958690744,0.0230027366464
4800,0.177827941004,0.0236595380657
4800,0.190546071796,0.00970873623801
